9.989279591497232103e-01,5.282415946224119363e-01,6.379952118224251068e-02,9.334536775210913739e-02,4.059469370043160968e-02,1.864867264604330027e-02,1.374713946908455442e-01,7.192308788852972215e-03,5.802782906168133664e-02,4.216427398439011624e-04,1.524703273463607622e-01,2.206564761049577966e-02,3.032459880178309600e-02,1.045629785537595738e-02,1.412723098938241904e-02,2.106513889153819978e-03,2.075639366669121758e-02,3.565977037626216206e-01,6.368800229360539467e-01,4.790058302786800656e-03,3.860612036016221500e-04,2.028054725529564420e-05,4.983714151144280451e-03,9.320870019392982209e-03,1.786519243855947455e-03,7.877554998866526104e-02,1.249404027169650827e-03,9.350149544036550492e-03,1.370262907423292235e-03,6.604007233781569036e-03,1.026833866358882463e-02,7.068701961765472969e-03,4.905980290361598370e-03,2.977272202467783416e-03,3.288247559183315322e-03,2.798742661841564739e-04,1.120016622572775957e-04,4.080227238550058469e-04,8.843485398203645943e-04
5.306811149012167217e-01,8.876635444202912728e-01,6.891762195250736300e-02,5.612449712796512176e-03,1.592007313059422627e-02,5.328165341256277387e-02,8.990338391818808450e-02,2.032189494659273829e-03,1.338248232392371673e-01,1.711340508713000280e-02,7.833965233336818990e-02,5.725884857906874542e-03,2.037950134233356969e-01,2.351528416518394379e-02,1.273875521070853140e-02,7.794638939666358179e-02,1.979388111798088129e-02,5.526463936255293007e-05,4.285892885480807601e-01,1.205043603877233634e-03,1.671477360921149943e-02,7.709610557256890576e-04,3.815385901698392299e-03,1.395750278236238852e-02,2.144955696921405173e-03,1.094692604930113111e-01,1.604600244863606685e-03,2.041574656927093098e-02,2.515674309284471159e-03,1.177783570331046407e-02,3.618607098031606951e-03,4.462202332573795074e-03,3.632612024391745041e-03,2.317031508563594227e-03,3.016307062373295520e-03,3.153606165806885136e-04,1.305191057018562865e-04,3.441341281769597234e-05,3.284293464034153694e-06
4.397018394308633421e-02,2.928263724377207222e-02,7.712563495080632103e-01,1.469626556915742954e-02,2.703052652713234388e-02,4.743696996487482831e-02,8.681062642052370061e-04,5.721353719961722595e-01,1.601755583656984394e-01,3.112109930226212087e-02,1.010575354991662470e-02,6.149381747436579726e-01,1.120801764811174897e-02,1.001419621488596617e-02,1.095109016071128538e-01,1.225140334206384352e-04,2.636480308811852691e-01,1.160409669572541776e-02,5.793349695101895306e-05,1.215205442903908635e-04,1.706887879776304139e-04,4.766911361532709390e-02,5.491816528161942018e-02,1.251159511345824836e-02,2.795549521337643557e-04,5.187869916403130797e-04,1.168561246325070836e-02,3.071363120779811370e-02,1.554540037629237922e-03,5.410992341869022559e-03,1.490850717030456629e-01,7.418529411846939980e-02,1.396126301512638952e-02,1.631800569789404812e-02,1.416882940798700787e-02,9.135996172768735477e-03,7.870490221593060692e-03,1.430715788633901697e-01,1.703946253559538992e-01
1.555784142449539165e-01,1.227430542656701290e-01,9.064816085399650739e-03,8.326918838620934737e-01,8.850753804114905865e-01,4.081953145196358552e-03,4.117085920960804613e-01,2.062523746449134235e-02,1.017648944271829699e-05,1.849614778325525954e-01,1.446675204078520099e-02,1.842477293173360017e-04,4.789586760576990121e-02,3.418116460698527518e-04,1.037884255318300341e-03,2.058255350346089030e-01,2.724213900641000361e-06,1.896370409585800276e-01,1.261973588973680505e-01,2.266712405907027328e-02,1.289462731277276342e-01,7.518389827760626779e-08,3.748311469068654408e-03,7.008548835426025745e-04,7.422907972223707429e-04,3.554727208320186405e-01,5.680731796943091225e-04,4.021458668220952420e-04,6.475132044896079238e-04,4.178960784053347213e-03,1.537213647324134564e-03,8.223139257484563805e-04,7.000715065256393841e-04,1.163166126847566776e-04,1.547434080605602363e-03,3.245266085730091551e-04,3.834039398623125309e-04,1.091236348396310749e-05,5.057061788954740938e-06
3.280793853352017425e-02,6.746379642803793097e-02,2.110173230169649919e-05,5.692587730631797766e-02,1.129101163489091841e-01,2.966500568180030842e-02,7.693027159919695046e-02,3.502004006712246958e-02,4.248644775239012183e-01,1.195888813022350124e-02,1.064292326654158686e-03,2.670424020892988963e-03,1.068347409836403620e-03,7.165082597712513213e-02,5.627260119739617705e-01,1.548779530548456858e-02,2.528403483144059383e-01,8.572633904842638826e-04,6.353259841181907105e-03,5.320902206102961704e-03,1.431548187064174589e-02,5.794733094074992069e-02,3.961705929161850048e-01,5.000123023194040853e-03,2.594172764918024812e-03,1.932037579235862442e-05,4.872231318065045093e-03,5.122349371652734629e-03,1.638055211142338402e-02,1.226044579335776041e-01,6.399012414458365994e-02,5.522488848094500753e-04,7.955425674008117674e-04,5.239414168027486420e-03,6.106559073176163338e-02,2.967909056601411924e-02,2.825586846981012132e-02,7.587287413738419244e-03,2.177872780575924611e-03
4.697718237763202909e-02,8.077507855905997902e-02,2.677382175098321770e-01,4.010570181347712648e-03,3.136998257909440549e-03,9.251700245902356734e-01,7.508880062669507824e-05,2.322695867563787930e-01,2.261435226515142935e-02,1.339740511027961989e-02,7.338213034214851986e-03,2.136309675109807071e-01,1.457466645500000296e-02,8.521955879141390744e-02,4.595820253356338453e-02,1.921353096130737749e-04,3.918041367067227887e-02,5.657466905241166633e-03,6.355686470764601061e-03,4.183075625491079687e-04,3.349538590832712936e-04,4.371914425949291645e-03,8.656393639762635650e-02,8.909411240634769469e-02,2.597474102425402476e-04,2.207800968217681428e-04,1.348510935308274653e-03,8.099048485451988688e-03,1.804305877085631560e-01,1.410171443158553467e-03,8.080308493474645803e-02,4.462961252509763631e-03,2.068441759482540221e-01,6.548364365396888709e-02,3.018646892552367782e-03,4.582540752160061195e-03,1.373612359806789798e-03,8.724374255818329038e-02,9.554433604043945094e-02
8.681826124000875666e-02,1.839860231293850683e-04,3.828446736054269669e-05,5.262230587137342042e-01,6.387466944915342060e-01,2.664205382564615514e-04,9.714027573640057200e-01,4.612351115423402731e-02,9.824254614000972607e-03,2.860182303382386992e-01,1.120941767103656311e-01,2.489795305195282183e-03,2.901663607002497383e-04,1.902955819842717150e-05,3.210979840052943259e-05,1.206969327977496509e-01,2.555908663252334095e-03,2.206832212412291119e-02,3.956353271744985495e-02,1.068566191019791334e-01,2.224585834800254236e-01,6.769422789052602265e-05,1.576804414910465242e-09,4.403099766632762125e-08,7.465662101511716321e-05,4.763279206252671316e-02,8.654005768966062254e-04,3.483554107396506869e-04,5.288431219853356291e-05,2.971996632600009563e-04,1.527306115855490935e-05,6.956411378273624410e-05,7.349649004604423440e-06,8.041205507980385525e-06,4.262206064426008031e-06,3.766496603958242785e-06,2.154106724777440811e-06,3.083995081199744217e-06,2.127093191588601824e-06
3.075067261567710972e-03,1.180487395612664619e-03,1.002692331501487399e-01,6.883254270119390505e-02,3.656948726212947125e-03,5.662244501955671083e-01,4.291916088578504734e-02,9.861891380543658103e-01,1.308464006801362822e-01,2.122734212956573635e-02,1.458310086595727810e-04,8.250553605340960051e-01,2.780019666082093194e-02,1.449979751435557206e-02,1.975657801620616869e-02,3.003613003554345129e-02,8.145580370422353389e-02,1.870852752928896419e-04,1.047560994972381726e-03,7.845450888870292294e-02,7.324180060332111109e-02,5.277444318195116668e-02,3.920758230881491335e-08,9.078517403321831325e-02,7.468228187698173126e-04,1.237056641033516683e-03,1.930228036312492434e-04,8.214623428641690608e-03,7.625523471885171933e-02,5.984416471516027826e-03,1.612093906177921587e-01,1.264079907768688761e-02,1.637390221747931363e-01,3.683245971571988409e-02,1.901590679545032275e-02,1.984704392169138812e-02,1.381465630576120263e-02,1.241400107116274673e-02,1.586706109167013851e-02
3.601865829538002193e-04,1.818667299558506846e-04,6.222619244036878793e-03,1.285087408136313947e-01,2.027398632568709058e-01,3.220084063055023843e-02,2.155627502285814290e-01,2.689994608523104888e-02,1.755329502877919431e-02,9.993024103239365186e-01,1.682140268041407150e-03,2.234738352949154974e-02,2.358038236709599500e-01,4.860472035462019510e-04,9.864241750502306724e-04,2.263146387027825945e-01,7.758336913998851656e-03,1.290039105807804995e-03,9.565148231252257457e-04,5.396094216217004469e-01,6.408350225489851670e-01,4.311499037672568944e-03,2.313110659879830306e-05,5.370514613330537243e-03,9.424270220953308492e-05,2.636431404143040926e-03,5.926457008511279347e-04,1.259070409842690972e-03,3.381043876546845333e-03,2.574395393840424079e-04,7.258529673301038730e-03,6.334451893639010287e-04,8.222271150350041191e-03,1.960958764457167332e-03,1.262690380294996572e-03,5.029789562168181368e-04,3.021295547858771709e-04,1.073190383633601573e-03,1.308389187434060106e-03
1.177977861388532915e-01,1.466322016792007132e-01,5.014526292238552854e-03,2.302116467320491217e-02,4.744960507502542240e-05,1.103172944141991678e-02,2.953590341345153636e-01,8.696182454755743696e-03,3.154534333183064282e-02,1.487698880624850140e-03,9.599363644196950984e-01,2.596180939427954280e-03,6.630041843431514481e-01,1.934644032168994499e-02,9.720972657968673719e-04,5.107369773208284350e-03,2.096899215413397348e-03,5.873270452380190410e-01,3.472863351824195810e-02,2.341436816762502288e-02,2.987067769583481077e-03,2.295802110209172597e-05,7.169976757135203271e-04,6.785467889442248907e-03,7.221602654631095134e-04,3.651832442339947304e-01,3.944277510356705187e-03,2.727508800938558981e-03,1.278610909968270343e-03,1.134827876648645227e-02,1.458316163248269065e-07,7.218752616969988383e-05,1.000752876528249603e-04,1.874464004075258958e-03,1.128218517073911959e-03,1.722284286266485701e-03,1.472494561463133554e-03,4.219415858318630594e-04,3.038189377334419195e-04
