8.136857643310132504e-01,7.105563545354499633e-01,2.405586586792913054e-02,7.569845147185348955e-01,5.037746921950120305e-02,2.036095382480695992e-01,4.431507981163771218e-03,5.377363546719844678e-02,1.001265240664307166e-01,3.574073206593195856e-02,1.777149551316666801e-03,7.787925385591357684e-03,2.394187599045623747e-03,1.841895391079698477e-02,1.114527305092257239e-02,8.375471052262692222e-04,6.272741629629159654e-02,4.773268174461005320e-04,2.586914478573613674e-01,7.695779569159845153e-04,7.701423980428150984e-04,5.063004873494925768e-04,1.317734238069373986e-03,2.658619589918045055e-03,1.608341320609476145e-03,1.464945673459099400e-06,6.230915100502531362e-02,4.433173074297885603e-05,1.873768595511246971e-04,1.070659193277739797e-03,6.943818615448560643e-04,1.541069295753186413e-06,2.140415224129906262e-05,2.988276296189478973e-04,1.420566643700504695e-05,9.740594374960431833e-04,1.883957068342045579e-04,8.204629893932111236e-04,4.893703076440791833e-02,2.080561852768058348e-04,2.644531674887911710e-04,1.042015067288663225e-03,8.498788682124516769e-04,3.066834848230413082e-06,2.358802474435717274e-05,1.546953530516767669e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.657068687789959054e-06,0.000000000000000000e+00,1.789782343866224302e-03
1.837691223866185983e-02,2.326065447560807242e-01,2.004367279108123789e-01,2.956940796086189593e-02,8.892072329342651238e-03,1.390819235288974498e-01,8.511256202324171335e-03,3.518882653910888059e-01,8.260180701352567434e-01,7.160794416752506164e-01,2.856407274915555316e-04,1.232448286110040814e-01,6.573256322352584490e-04,2.956253465237013156e-02,7.982568398281494155e-04,9.905846606928236670e-04,1.105679467032932711e-01,6.460696114064684061e-03,3.790871836633472915e-04,3.780684939000048374e-04,3.379056215496769808e-03,4.531138172895813861e-04,6.389988486140690946e-04,1.509352911218469703e-04,4.642736016622777572e-05,2.387279056507278421e-03,2.482288756219296066e-01,6.322155323614084190e-05,2.420893774010139461e-06,1.000139590160967662e-04,9.281894219689541901e-05,9.057251060659193321e-05,8.192857028296098324e-05,2.220783340081282238e-06,3.454175676605474640e-04,1.390925843384455734e-05,2.808041039567685444e-04,1.050468516487837239e-03,2.705628512182466361e-01,2.287478544004773427e-03,1.039328099266982662e-04,3.929234759206693480e-04,2.006065042705223761e-04,1.838424208048307113e-04,7.169090481004614969e-04,8.511000276663014666e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218087731149374194e-03,0.000000000000000000e+00,1.860314082825106864e-04
2.004340415338385500e-03,3.815540710509510679e-03,1.583478379739114428e-01,3.376483808851766383e-02,9.217782797155560370e-02,1.143900942064695779e-04,8.587770147995804192e-04,1.836123056840204548e-01,4.688894498771756410e-03,1.260580971852868007e-04,1.702359312802715352e-01,1.761443916267410315e-01,1.313633909018066814e-01,5.411459322944930537e-05,1.844871647357050888e-05,7.830250105149431927e-02,7.047826723210009439e-05,5.709090759705835565e-03,2.909855946688006995e-04,1.395214948040256631e-03,4.859203875173807863e-02,2.929106216609974056e-01,9.978265206083265060e-06,4.744589211915983124e-02,1.839234372004107040e-02,4.494384784002523892e-02,9.675595959632972908e-06,5.920790819944757484e-03,2.457491068389399316e-05,2.804366603010614023e-01,2.279165575689088841e-01,1.065069940405102694e-01,1.390514912347698417e-01,2.452114829554059264e-04,1.652789249046187486e-02,7.634938994658317657e-02,5.037063847833977114e-03,2.983924451551815404e-01,5.678347965483295049e-05,1.860070764755977855e-03,1.634767049676470393e-02,1.837845437274113480e-01,2.362988555299046500e-01,3.582480436693497635e-03,5.716180808064062063e-02,8.056366283070815620e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.650598009845333740e-04,0.000000000000000000e+00,1.747070299397533166e-01
9.177329544004492190e-02,9.746306624957384868e-02,2.750490739484064417e-01,1.153825895623806080e-01,8.000324975454419126e-04,4.334227101675170446e-01,9.094981475153562575e-03,5.299841275415263508e-01,6.212529348698809795e-01,4.112759416546772906e-01,7.234802135592186814e-04,2.366153497944745165e-01,8.923861006413862443e-03,1.474588551746522092e-01,9.127930334187870655e-05,7.165430197897643128e-03,3.659749308552918967e-02,1.212791078240580724e-02,3.684151884317343056e-02,2.754167880032557317e-03,8.649032615594544232e-06,7.518537075226834794e-04,1.994211968957161149e-05,2.226108902597139145e-04,1.138972311408696738e-07,3.536047241775139467e-03,1.625038693011783830e-01,3.016026176680730586e-03,3.986395038681402048e-03,2.748457339464207335e-03,4.638352602998068895e-04,1.104378652934803490e-03,1.222757307877881923e-03,5.464083515710413397e-04,1.324448472717794062e-05,2.873375861210399713e-04,9.879768233519442222e-06,3.020113969234049299e-04,1.488588738514041721e-01,1.397007085330649470e-03,1.082171585821243143e-05,6.144464424504859088e-04,5.529355613609051928e-04,1.940102912952177943e-06,6.560853967246709547e-04,4.811658469834953619e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343455424562894299e-03,0.000000000000000000e+00,2.290838677158258622e-03
2.049325367641663398e-02,7.153496675735066717e-04,1.688099157603198744e-02,5.813583735234370553e-03,1.402147031805301147e-01,8.708846249913654997e-03,7.116237953361109758e-01,1.412193193921297274e-01,4.134951590539084898e-02,8.412596641328347336e-02,2.583056667951984520e-01,1.098986460148024535e-01,3.631095015647926166e-02,9.024906885624876948e-05,7.381996839964581508e-06,3.450736924329921296e-01,4.290912566044357244e-03,2.370184474136916575e-01,2.949166763106057538e-03,9.541194124784911634e-02,8.495275824837496964e-03,8.563420041038465567e-04,6.909543645161786162e-06,8.502216791772385443e-03,3.237518815525378124e-03,7.894588928856594023e-02,3.277627125416628009e-03,6.965326411186509303e-02,9.213522188556035053e-02,7.547445828655729994e-02,1.472931973590231418e-02,2.176880933343152726e-03,1.085901302659828200e-03,7.052600287674585557e-03,2.938350180422882527e-03,9.236858432908541180e-03,4.939075991127889198e-03,8.461978408540510657e-03,2.194960966986323619e-03,5.599712202998440502e-04,1.469991547773106741e-02,6.646649568356503487e-03,2.601199796412614462e-03,4.123911753331353097e-03,8.103587583904992269e-04,2.539893634999236260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.371340898763266369e-01,0.000000000000000000e+00,3.232837201438565344e-02
4.277038650492051564e-02,2.503740203057262526e-01,3.557535177265239851e-02,1.770052884252337061e-02,1.074585933331647335e-02,2.595408305740233845e-01,4.029603094736638330e-03,1.088438095226824526e-01,1.328694513942822453e-01,1.153280656674749022e-01,3.035514309731250441e-06,8.553670827665280085e-02,2.004512461441387231e-03,3.401498844489583284e-01,5.046938272162456718e-01,5.690801946716978355e-04,7.253184899340148553e-03,8.033555277963958771e-07,1.092093446299119072e-02,3.023524401578274305e-04,6.632845362289825370e-04,1.176326185265445887e-03,2.331419320572582119e-07,2.305679033312273011e-04,2.313710055914810020e-08,2.144508939129137134e-03,1.429937842147845639e-01,2.413566418848172961e-03,2.688452126894512288e-03,2.197886114040481509e-03,2.985997267161717011e-04,9.388803265221651101e-04,6.958275117438324133e-04,1.188353515890083322e-03,6.077288448367401501e-04,2.664859295065471947e-03,9.675715116480282493e-05,1.810134381901087495e-03,1.578435754912373146e-01,4.220302464179062044e-04,1.946053700066439061e-04,7.331104586968149395e-04,9.679867877584692401e-04,4.322546815057222696e-04,3.447216732997261212e-04,3.544234255053760069e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.535976658861126125e-03,0.000000000000000000e+00,1.450440235737549162e-04
3.010213827579513723e-02,5.647340482449476461e-04,1.420112880451536164e-01,4.449876195811372503e-03,1.322095054920848778e-01,6.571623568671913773e-02,5.521655668891212697e-03,7.517904462878882699e-02,5.706683995398428334e-03,3.645695842762771560e-02,2.999064909280834135e-01,8.705015679953427565e-02,2.242257182650081448e-01,3.803926035864914037e-06,1.431905896020442060e-04,1.578474800429317537e-01,3.792381394125416381e-03,4.253767935167898639e-02,2.605859117003645354e-03,1.633822341814690493e-02,4.486152553059498567e-03,2.798503702321567532e-01,3.317299814452657775e-03,1.771394364735702151e-02,2.228001511923918907e-03,3.153551577759541868e-02,7.747708481187707587e-03,3.850907869187245817e-03,9.215285484320424186e-03,1.067374546609152902e-01,5.096159696841873199e-02,2.483511828541523289e-02,4.697658353630300432e-02,2.240261866170687756e-04,5.680385920999685145e-02,8.332458246927250400e-02,7.421406030812950736e-05,2.935677825743795988e-01,9.064945880252080895e-03,1.644950459845750295e-03,8.881821046955902521e-03,1.424783270296601512e-01,1.848285820982226435e-01,1.631947573014119572e-03,4.707112422339200519e-02,2.098974775431381237e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.518281363620407236e-03,0.000000000000000000e+00,1.828530869030269568e-01
5.483714048988436174e-02,1.417468290943334035e-02,1.142188008548403744e-01,7.835571394659762712e-02,2.308598474801870065e-05,2.167309114047645258e-01,8.493668416261640833e-03,1.663501205558713392e-01,1.783938569498204896e-01,1.418543819132508377e-01,6.457727848471573944e-04,1.753955651225048984e-01,9.168460554679630156e-03,7.260633825092362992e-01,8.793794643496700980e-03,2.604426827289880227e-03,2.250933895206443103e-01,4.193335113535582703e-04,3.198501125207054985e-01,1.910629630912947033e-02,2.819481438411837199e-04,1.077464882600233115e-03,1.064998732339747652e-04,6.312220702169317887e-06,2.804847134387851882e-05,2.264231506896033190e-03,1.413178772251770521e-01,6.014437105152381242e-04,1.845732064236709586e-03,1.485989016716173210e-03,6.086734845920876196e-06,1.882745518731494296e-03,2.014933532715547024e-03,8.379613689722452494e-04,2.670004589072884566e-04,1.692713715485170446e-03,6.022635169733624276e-06,1.032350831948146137e-04,9.365955988750990224e-02,2.410769102757440250e-03,1.363921757667722759e-03,8.691360726906568058e-05,2.138543251298671507e-04,1.490262667924496321e-03,5.055751493815408525e-04,1.665383368452209704e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.927570044120627372e-04,0.000000000000000000e+00,2.811724352499336398e-04
1.024686089318075158e-02,1.036668046276783542e-03,5.773441956558135468e-02,4.713259113084413928e-04,1.209529211993450558e-02,6.703888198572208190e-02,3.464251722586293020e-02,2.729387424216575542e-02,1.461121609509836126e-02,1.395038846612562944e-01,3.264175122317947153e-01,5.029292152293604601e-02,2.666247600254832706e-02,9.189680274869029865e-04,2.261831063595415008e-05,2.522746801209456713e-01,3.590496449239204742e-03,7.068366006688224790e-01,1.323998676431604744e-04,6.863149943262927266e-01,2.047690987873493351e-01,1.305475534817535643e-01,1.603123306829842831e-01,3.914510847646606728e-01,1.301222960989626143e-01,9.243980378723471803e-04,6.048887873039586992e-03,3.930306448682306664e-02,5.670969850214604285e-02,7.455928653892494873e-02,6.818509339720052811e-03,1.821192621881775192e-02,1.651444191456192048e-02,9.151353574658073822e-03,7.707289001297411811e-04,5.089072679036610834e-03,1.422119660492936449e-04,1.742446122232114546e-03,7.740173399400590223e-03,6.985927352295986069e-03,1.743228321720399114e-03,1.489839264663769705e-04,3.550140189086382724e-05,3.360060551934492684e-02,8.555582129589547891e-02,7.642771633849730628e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.438946864761635146e-03,0.000000000000000000e+00,7.146819737526981242e-02
6.087670276693946288e-04,5.778102370564105680e-03,1.979594653357969174e-03,7.031484031383180948e-03,1.470931829617445463e-04,1.238089562042185522e-03,1.144099493541790103e-03,2.738636198375651865e-02,7.093399172713675538e-02,6.190477689879324980e-02,1.297838628299188248e-05,2.162669084865238844e-02,4.802185571990444206e-04,3.023845188347570878e-01,8.437527721216164789e-01,2.615824492105022685e-05,7.012080659807387595e-02,4.401411931136485663e-03,1.057549716638065962e-01,1.845399412191295156e-03,7.896733793131751212e-04,1.682564346008500389e-03,4.148627728740476926e-04,2.406694832844464204e-04,5.209674971845144800e-04,7.958155878182240645e-04,3.466519528390594740e-01,7.369253435571254934e-04,3.543699542010136623e-04,4.975510948446730297e-05,3.727228989503455727e-05,2.735384886914418419e-04,1.619027538243198697e-04,3.769199065647077171e-04,5.867854127933724417e-04,1.337321665900885470e-03,1.073558535156065577e-04,2.131678631775981922e-03,3.698652319165298685e-01,3.263457025775560062e-03,1.262080617173598311e-03,8.905095929812525827e-04,1.326558606580126223e-03,1.316633806840478973e-03,3.438521196699334819e-04,4.775946667817027903e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.324311785502415345e-04,0.000000000000000000e+00,3.858654602211328565e-05
