8.820096407511258674e-01,1.976114183907840948e-03,1.895253669726860838e-04,5.926743629130528865e-03,6.212767139751498684e-03,2.626602926060063827e-04,6.747045649692389180e-01,1.400940223720062191e-06,3.507422807955222488e-02,1.442656627365075087e-06,2.004798639382129440e-05,5.038311164412006093e-06,8.517926280454747472e-07,4.741483850593779118e-04,1.105600343214737351e-04,6.264471827232509156e-06,8.695967204718086457e-07,1.407001116058793044e-05,2.334744242282634635e-02,1.573507585624943087e-05,8.806686304179739731e-06,3.232903777624989230e-07,0.000000000000000000e+00,3.300694985355764281e-03,0.000000000000000000e+00,7.065876426372103491e-05,1.418265341120603866e-04
1.212794809484421393e-01,8.711296015353193756e-01,2.245939177999429072e-04,1.812497364525421720e-02,1.912522498726518597e-02,3.112612581056987200e-04,3.620396446097152391e-03,1.660161161931235262e-06,3.102199977118423324e-01,1.709596499695316656e-06,2.375753641905459132e-05,5.970567748187320870e-06,1.009402839005788889e-06,1.961538035229937471e-01,1.310173495874809076e-04,7.423609267187369837e-06,1.030501285798289826e-06,1.667343522675142917e-05,2.454723947591876676e-01,1.864659274841910837e-05,1.043621870509761092e-05,3.831099429511612440e-07,0.000000000000000000e+00,3.031250880708269424e-01,0.000000000000000000e+00,8.373300601591146227e-05,1.680692007250174922e-04
1.262858784670713175e-04,3.585366970649897251e-04,4.251743632242909604e-02,2.276240653038988760e-07,7.388106638398847890e-07,4.989312849705634240e-02,4.530597959264265600e-04,2.764734359040763034e-01,1.109636928767444381e-04,1.168066267382980757e-02,3.304285217649661349e-02,1.816483516964242650e-01,2.562858175055139354e-01,3.121671455260737436e-04,2.297500468693561455e-03,3.437515826776231798e-01,7.391003804698946522e-02,1.424148320385996806e-02,4.946846877478095579e-04,9.380558122687604472e-02,1.124088850588125660e-01,2.451880897283144692e-02,0.000000000000000000e+00,7.967365653948797147e-04,3.406948501947986568e-02,1.087146168635447080e-01,2.430847097148154390e-01
1.649817319714061148e-01,9.844050529708635588e-01,4.836355650082353914e-03,7.569600305834911502e-02,4.335293356670674378e-03,6.702630948502123417e-03,1.429586173647560618e-02,3.574954252637140191e-05,2.981801312545206972e-01,3.681407213363365100e-05,5.115895239633303079e-04,1.285688826572162170e-04,2.173625702537189915e-05,8.402290694043441921e-02,2.821298569183199132e-03,1.598583566957774611e-04,2.219058630264012085e-05,3.590420589083376354e-04,1.419456854036730553e-01,4.015315956771837416e-04,2.247312206595595131e-04,8.249804604437291301e-06,0.000000000000000000e+00,2.272353130917872666e-01,0.000000000000000000e+00,1.803087994146634031e-03,3.619164919930299273e-03
1.184563381938082312e-03,3.363079447833556418e-03,3.292768106517948712e-02,2.135117052514971174e-06,6.930054802590535372e-06,2.241075952161269147e-01,4.249707493801237017e-03,1.021283346790002704e-02,1.040841057622197193e-03,5.676208023988178059e-03,1.456391132445661665e-02,2.417375866050957764e-03,1.480696329061667073e-02,2.928132378084876732e-03,3.440599526490366084e-05,3.464610875015852742e-02,4.025911155900546885e-03,9.820483578714764988e-03,4.640149586197185941e-03,6.178662131926777358e-03,6.120402177871345467e-05,7.063798173565301493e-03,0.000000000000000000e+00,7.473400604042825142e-03,6.022767949551473092e-03,1.029737075031646604e-01,8.393276010060077286e-02
3.431436805425368275e-02,2.809723301853453425e-01,8.624417196203025071e-04,6.193180765926535880e-01,8.807230273430156908e-02,1.195244721323998616e-03,5.541142079930757441e-02,6.375026810023354822e-06,5.527138785854808500e-02,6.564858743714639557e-06,9.122905359103458125e-05,2.292700873780083987e-05,3.876111734411321358e-06,4.778750725653009915e-04,5.031072496761537002e-04,2.850669512735990341e-05,3.957129871105687927e-06,6.402607109666302128e-05,1.452332857497628214e-02,7.160300542657948610e-05,4.007512979213997208e-05,1.471144015114202576e-06,0.000000000000000000e+00,1.291917903393085404e-02,0.000000000000000000e+00,3.215351439822393973e-04,6.453865354341785116e-04
2.313825192490875492e-03,6.569152878940105571e-03,1.081199272837858605e-01,4.170555751050878341e-06,1.353657865174034139e-05,1.142304641496988795e-03,8.301016568473110202e-03,2.613748450592442985e-01,2.033090248463354909e-03,2.392943809560982987e-02,1.225534210883424621e-04,1.466146793701413320e-01,2.756708230708730945e-01,5.719564327808289092e-03,2.792389830852526691e-03,1.837039694334270945e-01,1.424160996754446629e-01,4.801702793271578340e-03,9.063672888404686670e-03,2.080607815065799171e-02,7.884278666389811507e-02,1.146790014209584860e-02,0.000000000000000000e+00,1.459790405045180255e-02,4.961034852656553279e-02,5.221582679348499290e-02,2.287118530389530557e-01
7.734539151124052159e-02,4.581945376353541155e-01,2.390577827946598934e-03,3.698917954190074631e-01,3.068995487600721939e-01,3.313065062559039566e-03,7.887889127836952841e-02,1.767075664117506733e-05,2.918028600279389817e-01,1.819694641306883489e-05,2.528752352974016873e-04,6.355072754812297051e-05,1.074408456841215448e-05,1.756901539050333971e-01,1.394548766361294314e-03,7.901690255603863167e-05,1.096865645174868163e-05,1.774720569427008776e-04,1.023698752917444332e-01,1.984743470694815231e-04,1.110831196516677988e-04,4.077822517441141953e-06,0.000000000000000000e+00,4.587576141913710104e-02,0.000000000000000000e+00,8.912541782509838129e-04,1.788928697400526393e-03
2.228689260711722887e-03,6.327444493551584795e-03,3.179631068091001017e-02,4.017102434415409713e-06,1.303850764777792615e-05,5.575930043144238235e-01,7.995585206343996942e-03,9.053652892968080956e-02,1.958283805325056106e-03,5.277109774906721396e-02,1.846048078801098002e-01,4.177271197961370253e-01,5.586483082510555406e-03,5.509116088244196338e-03,1.412205663149624646e-01,1.823157647553748026e-02,8.675413700879954643e-03,4.392372118209399157e-03,8.730180004326836343e-03,1.135159404117259269e-02,9.750124523995429933e-04,5.200364888880298908e-02,0.000000000000000000e+00,1.406078215922544269e-02,2.493439008063114918e-03,2.162642695155935976e-02,6.601156166776636636e-02
1.578872166943410095e-03,3.744286512189844845e-02,9.115078036361277903e-06,7.768838497106151930e-01,2.303078512349934770e-01,1.263244652892442695e-05,6.196857631005064232e-02,6.737715202696932115e-08,2.753234634358386890e-01,6.938347065699968038e-08,9.641926216553640407e-07,2.423137344021285175e-07,4.096631706588745322e-08,1.062605595773023943e-02,5.317300563191876182e-06,3.012849966940849752e-07,4.182259131785131244e-08,6.766864602336624324e-07,1.624770159940533247e-03,7.567664773784519367e-07,4.235508638583509069e-07,1.554840425205237934e-08,0.000000000000000000e+00,3.831127278746203346e-03,0.000000000000000000e+00,3.398279399239968726e-06,6.821039034022311200e-06
