1.531865799545198414e-01,4.580762862668671387e-01,4.527270057691140659e-02,1.462224107244455666e-02,5.116111366978615821e-02,1.536339109137377205e-05,6.095641536702078173e-02,1.372441514103278528e-06,6.383301839328292537e-02,9.704119651477964570e-02,2.899766070598449198e-03,1.239369477049600057e-02,2.950589563584680650e-03,2.638629016881244641e-02,2.521684559730060227e-01,4.494678842690248421e-01,4.430382896581933766e-03,2.079527192707902872e-03,9.382742752347364434e-03,7.088731179467267461e-03,4.321393474621415716e-03,4.722180479219432667e-03,6.384779776430516973e-01,4.283155748597377958e-03,1.075595288294471565e-03,7.633651582708796991e-03,3.007843996661811845e-04,5.814386125732885421e-03,6.064036633105650449e-03,1.017773981212829820e-04,6.585395094882827254e-03,3.307845616666009068e-04,1.250159779108485662e-03,1.783278360578777839e-04,3.140477901212749092e-04,2.428610412255119682e-03,0.000000000000000000e+00,5.098139231051262987e-03,1.032210554863500319e-04,3.492431630773651461e-04,7.352883520498762959e-04,5.551368451790757684e-03
6.313848114181566107e-01,1.772238683080628319e-01,6.334335240388261346e-02,1.902672814768226542e-02,8.470270850784793193e-02,3.186254623808693412e-03,9.518407693567534911e-02,1.907243336859493210e-02,6.437391039726111930e-02,1.399072712378986727e-01,2.206923717080729389e-03,2.240264501435776379e-02,5.667277986797817496e-02,3.212584452449651629e-02,7.747206007252229742e-01,2.242901362064605303e-02,3.716852419497642876e-03,9.230888944325015564e-04,1.096550176534830806e-02,9.150107874374778516e-03,9.179286715845632813e-03,8.635853936827326410e-03,1.935816596602663864e-01,1.030699678881708339e-02,1.160128493867754732e-04,1.223584949274040753e-02,1.072972281732995168e-03,4.218283471876942657e-03,5.909370572299801026e-03,1.854887565608094374e-03,2.819705235386411601e-01,4.069816067699017804e-03,6.346724234394594648e-03,2.219619407250182674e-04,1.769039651457334178e-04,6.994784746214330329e-03,0.000000000000000000e+00,1.070414682297319078e-02,7.999248365944940727e-05,9.022099902084509959e-04,2.309643324346462981e-05,1.964685621300011308e-03
7.720516656596761174e-02,3.035442913013375321e-02,4.423517117244878394e-01,6.805945859067025205e-02,5.562834337312218096e-04,1.124429113827630500e-01,3.917467773460525985e-04,6.178342408889324760e-06,1.067419102940929954e-01,2.020873600168129197e-02,2.162655305759146052e-01,2.562987192270517814e-02,6.043331493456451331e-05,2.321671625844195230e-01,2.160707518737516736e-02,1.075035168075000151e-02,2.408401627043458507e-04,6.048273297990701619e-05,3.743985775886495004e-02,4.120823403588584621e-02,1.295317802065738128e-02,5.643508982240883994e-05,2.649077186580968009e-05,8.530834265646510374e-04,2.038978151463675947e-01,7.544077248058444173e-03,5.866467655120768954e-02,1.043982285714103453e-01,4.417013978799510382e-02,1.435310107931634868e-02,3.132601838401109090e-02,8.654595487051289227e-02,5.406915860354430392e-02,7.101963512970538295e-02,1.624213776464364378e-02,3.540570746243816569e-02,0.000000000000000000e+00,3.725002328992644413e-02,1.849937553639624185e-02,1.986443991471291415e-03,2.017287718441530542e-01,3.006342408236476471e-01
1.233962827105883203e-01,8.645854109971988777e-01,3.470525347584530081e-03,8.362242167272769186e-03,5.926538652438830823e-01,7.065698975768515931e-04,5.635764747090273863e-01,1.596989329175186323e-01,1.757881967303483520e-02,4.927329871021800256e-02,1.846005973246733160e-03,7.696959800961894645e-03,1.703062087553823822e-01,1.241984203289594807e-03,2.906152494007768674e-04,1.935091089000809950e-01,1.430340709580516789e-01,9.350973327126683998e-02,2.160048346181024301e-03,3.774709457777545261e-03,4.087589818323448913e-03,1.219575337054419617e-03,1.839200183653184884e-01,5.208753961488130427e-04,2.683177419285325937e-06,1.505580506774238094e-03,4.730248716272541137e-05,8.058158521041691074e-04,5.907042834839627051e-04,1.697083415176308752e-04,3.270139974500188007e-01,5.009821029429571866e-04,8.505800863786984424e-04,3.607524340333342211e-04,2.504251303359197119e-04,3.025165632449143202e-04,0.000000000000000000e+00,1.212760174758008205e-03,3.626348486066741593e-04,5.148374185510921859e-05,4.473366785328561458e-07,8.237822655781590819e-04
4.643844150859042542e-03,1.667558615905280830e-02,1.016912278411267329e-01,7.421723391333340247e-02,5.922371933784803533e-02,3.758214808019732866e-05,5.913770667858249397e-02,1.716657184886469928e-02,2.583232616719978170e-01,1.182746239071973127e-02,7.538290670051495113e-01,6.504210412680794251e-02,1.611503261008193771e-02,2.798348898941565022e-01,1.578227103019038888e-02,1.034830120603642128e-02,8.588426311714499398e-03,8.111021774710003990e-03,5.993964609257246973e-02,2.602515903275334219e-01,1.362996812362621268e-01,9.586292855479561920e-03,1.139428882112613261e-03,3.562141985117910775e-02,4.120216105633075360e-02,4.071626614269070049e-02,2.445205812389196053e-03,5.897482407074958188e-02,5.986854229085373721e-03,2.636940351578009704e-03,5.878913556282676367e-02,7.831344868631386069e-03,3.762997491591542343e-03,1.933376238324225130e-02,5.272353735424461368e-02,1.331497021430556038e-01,0.000000000000000000e+00,9.327101771824727883e-02,3.262933146391765876e-02,1.169557736362577920e-02,8.862125351020437754e-04,2.669716766130502197e-02
3.548116899172672114e-03,1.923641022775716665e-03,7.188021732883823622e-01,4.924952048876515276e-01,5.225622694669195104e-05,6.095346145456286280e-01,8.957713220934016864e-05,1.084217702473750885e-04,5.476174113580970504e-01,4.387124796766810357e-04,4.956812874609654168e-02,4.783604432169128069e-03,8.149339702644590457e-07,6.362959878862226026e-02,1.526488953884230391e-03,5.996412863603295466e-06,5.558054668576395922e-05,2.568176762452784953e-05,2.124580179246738157e-02,3.012648959193329340e-02,3.227339646854894550e-02,2.650807901905862310e-02,4.973700731802820551e-04,5.912734202014046508e-02,1.967562472897764828e-02,4.654671160543429552e-04,4.513434244897442382e-01,7.636209022484753348e-03,4.531594618357908180e-03,1.545832982749199558e-01,1.018299396674800499e-03,8.283399148504642928e-02,9.030200241530918215e-02,3.884760278900678543e-02,2.595009133698425712e-03,7.318081333561625955e-03,0.000000000000000000e+00,2.614935431039926714e-04,1.229453673945330025e-03,8.826317179709229418e-06,5.037931800574820679e-02,5.755487098051663419e-02
5.475176595481992536e-02,2.343177352594874308e-01,9.124636037184921038e-05,4.910100468166828580e-04,9.707710865854838334e-01,6.666981463950304965e-07,9.960828779801895738e-01,2.670887550447935688e-01,4.379472912309935310e-04,2.098887161090744885e-02,1.421902285027507571e-04,2.831669941344197561e-04,1.078024260851171839e-01,5.499111962460456055e-04,4.041183260947917716e-02,2.881728454587466695e-02,5.515186495236543834e-02,1.465886388580195099e-01,8.634539473771961495e-07,9.529396811306830225e-06,2.692235763187078193e-07,2.345493119620473768e-07,5.766826407624662393e-02,7.106170129934759002e-05,9.593985454065167759e-05,1.327846890681166339e-04,8.950673058025036951e-05,4.821820081900545228e-05,4.686428341714515079e-05,7.592329379472232645e-05,1.196258857931409014e-01,1.403815378061388126e-07,1.222738352219773875e-06,3.562113788829505078e-06,4.094243309257996593e-08,9.761556511204493405e-05,0.000000000000000000e+00,2.447975511748489742e-04,5.123503234697622931e-06,9.728482432228962237e-06,2.150834009733768032e-05,1.703499081559602213e-05
2.512411697865838192e-02,8.095458515708221065e-05,2.458246194694975462e-02,1.278897398442998268e-01,2.309082225780920497e-02,6.392052764019044986e-01,3.966739599147814377e-02,1.381370145023576579e-01,6.299317840850670036e-01,2.625802342392407826e-02,3.603161057451971516e-02,2.459347382494559558e-02,3.674369300556102474e-02,3.783315998480597103e-02,6.938669733092476220e-03,2.526755516173413997e-06,3.313345450855934710e-02,8.193058204997863414e-02,8.859949167228514666e-02,9.667737793574025969e-04,4.556833572216253958e-02,2.688529524223930850e-02,1.663275211698526587e-02,1.561222114961235453e-02,3.502933075343631075e-02,4.725768753331068515e-03,4.412691735161638484e-01,9.873347986594458239e-03,3.321350028433488460e-03,1.799928132008835058e-01,9.585158933291006850e-03,1.939921813904934844e-01,1.705526156716036523e-01,7.068734256966087426e-02,4.265038325194888021e-03,3.657834390473307939e-02,0.000000000000000000e+00,1.371689228799137170e-02,2.288927049101174144e-02,3.833872027171425587e-03,3.146328301165477598e-02,4.633627349894132996e-02
6.430074372431432948e-03,1.113902216938652684e-01,8.038955855183739117e-04,5.638290210617029688e-03,1.778865502336375859e-01,2.861267630721182550e-02,2.893420636269793955e-01,9.571379370878080328e-01,2.872839805747962744e-02,5.000065536997980870e-02,1.869432516490556785e-03,8.672297778353473072e-04,2.723887798301851682e-01,2.344695328033575936e-03,5.332509561795864203e-03,9.704087660437224136e-03,1.991352701546467985e-01,5.990324095178087838e-01,3.787926374952488816e-03,9.139111968133854932e-05,2.120376121266786314e-03,1.190414148464835576e-03,6.308726283437632310e-02,4.536524763334844556e-04,1.805884506404654326e-03,3.322860409421716328e-04,2.053302111743245464e-02,3.387010566675848042e-04,1.927574386801392768e-04,8.346393050491913296e-03,5.168108036137083810e-04,9.010580229957366322e-03,7.809731431068780809e-03,3.333071889318341575e-03,3.281398152133040581e-04,1.929238422330078247e-03,0.000000000000000000e+00,7.233964038953708811e-04,8.808018938589280223e-04,9.833541619823369989e-05,1.800962984431601910e-03,2.617573755136075406e-03
4.334595391462766623e-01,4.607824261207208697e-04,1.562716564760093310e-02,6.857579856083189512e-03,1.738434028546318733e-01,2.739017934170008333e-04,1.740376012834088659e-01,1.365732579322947613e-03,7.683002791961180745e-05,8.628010565268715570e-01,2.059248596286280620e-04,1.188983822152600133e-03,8.439000730398492822e-05,8.538990219572119864e-05,1.560641737159663422e-01,4.642681400714309681e-01,2.148360599166251970e-04,3.467436112336160295e-03,2.706680183230781613e-03,3.301559159418802729e-03,4.527188230658348998e-04,4.175171057232285841e-03,2.465328985603596201e-01,1.761002785482464672e-03,6.825437350890702082e-03,3.941473461579109486e-04,4.381495787510809176e-03,4.338000367457381205e-03,3.643054160118365677e-04,4.472139606870827871e-03,3.157299183440180901e-01,4.759647103821022080e-04,9.266684032050318204e-04,4.010487790347918484e-04,5.748133800760358300e-04,3.930395091502384927e-04,0.000000000000000000e+00,2.034399070645237159e-03,1.616056037864989402e-03,2.750934091425686484e-03,9.147057243855578629e-04,1.307154358558100461e-05
