2.356941450524080994e-01,3.991539908923317781e-01,4.611377571028877883e-05,5.913457938858764917e-01,8.491104585845689057e-01,7.813381185739365166e-06,8.257828242721030332e-01,6.049213144857357562e-04,1.925493434855162856e-03,3.517210568673034984e-04,1.066164524793730695e-02,3.356443651027480810e-03,3.705547465549222097e-01,4.433039815155804808e-01,3.895232105223107088e-06,7.605954412880462705e-06,1.737258065730929585e-02,3.403921533505106186e-07,4.796062879339579865e-02,3.123481342376690493e-07,4.390933376093058126e-06,2.325160927086940029e-08,1.144204801694645386e-04,3.302901194201324035e-05,9.953027902007224208e-05,3.878248595255674724e-02,1.811450602768676659e-05,3.522092510897946727e-01,4.785329353629656486e-05,1.907939964984748751e-06,3.274446514961877044e-05,2.610257328788985888e-05,4.005896893835483338e-06,0.000000000000000000e+00,4.513024496389405520e-05,2.189369621420538870e-05,4.036347902275163043e-10,1.418626204150353232e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.081058976392982250e-05,7.481601907849522279e-05
7.714092363164515298e-01,6.215790518393312647e-01,5.464637117845144422e-05,3.803543252110856976e-01,4.641243013379362653e-02,9.259118817706737153e-06,3.801113116680598231e-02,7.168520507369499336e-04,2.281774314118675817e-03,4.168012514438184128e-04,2.589862615491953304e-02,3.004296571566880680e-02,3.618230990627130383e-02,1.842067316802797061e-01,4.615980716598518002e-06,9.013311133399771812e-06,2.388829086396832557e-01,4.033761207298862891e-07,2.174996560146658930e-01,3.701430172988424253e-07,5.203403351686399078e-06,2.755393699910763378e-08,1.355921074222971034e-04,3.914048716331963468e-05,1.179467195442029871e-04,2.219862716856440821e-01,2.146629732343532614e-05,1.901066124176650773e-02,5.670775815723107141e-05,2.260972863462482489e-06,3.880328966874626586e-05,3.093242499951057476e-05,4.747122203534896235e-06,0.000000000000000000e+00,5.348085424983183825e-05,2.594476447355373969e-05,4.783207670064038700e-10,1.681119642046164622e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.281091152910886091e-05,8.865949243330674325e-05
2.991878908737988080e-07,1.288771272065342743e-07,9.260976285343106573e-01,3.964959715945292291e-07,1.662946268707550245e-06,7.729164887286551489e-01,2.421051092894474873e-06,1.773400672199007821e-01,5.249591100484825605e-04,5.331620840394134531e-01,9.202934633221138510e-08,3.272514856805531502e-09,4.796143295901330035e-06,7.460856049063776632e-06,3.453964903595452707e-04,2.475954988255891825e-05,1.927413012942291483e-07,4.074265563699466103e-02,9.038361022532617069e-07,8.628363532362280999e-03,3.736470368983766158e-04,6.217418541615242836e-03,4.964982830925175616e-02,4.988156317460131634e-02,1.247003402804608141e-01,0.000000000000000000e+00,1.333463312641153808e-01,4.853152089884142015e-06,2.064919784800175323e-02,8.024474824330261142e-04,1.309169994364618641e-03,1.830478823325966831e-03,1.857124918334619864e-03,0.000000000000000000e+00,1.312869377119030593e-03,5.956621792641434094e-04,8.041576053865311395e-05,2.669972675805764098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.469623820834696479e-04,9.925224212636294709e-04
7.172746708364273749e-01,5.759384181070912323e-01,1.176742845907416532e-03,2.502191748331837329e-01,6.506824370945846203e-02,1.993838125602670085e-04,6.158297432637494656e-02,1.543653318761267768e-02,4.913522238002236697e-02,8.975305774652716367e-03,1.664220339775598911e-01,4.568299207038709064e-02,1.395520962766795270e-01,2.819389642484767533e-01,9.939950573050699363e-05,1.940906443637424106e-04,7.362553909531813212e-02,8.686211985215083382e-06,2.329773564918985185e-01,7.970577701246406833e-06,1.120489345664393550e-04,5.933403726736191680e-07,2.919810390513470199e-03,8.428425760305472683e-04,2.539838518620960404e-03,2.800989726308624750e-01,4.622504890761139048e-04,1.508788497416136687e-01,1.221132296251780476e-03,4.868728855173123189e-05,8.355814399140919788e-04,6.660919845139705135e-04,1.022234774458489429e-04,0.000000000000000000e+00,1.151644862675224503e-03,5.586888081426018846e-04,1.030005338846281079e-08,3.620085779222500643e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.758673296384633964e-04,1.909173860822004944e-03
1.501231565308758361e-03,6.466652471919992267e-04,1.441155830084454303e-01,1.989493178808287785e-03,8.344145956927118135e-03,4.737021947808026101e-02,1.214807962736530293e-02,1.797081969802020174e-01,4.289586188419720197e-02,1.690430691543877706e-01,4.617745699705580833e-04,1.642045935291728130e-05,2.406555187284640032e-02,3.743624975050788978e-02,9.039811569885957895e-03,9.916929496737204863e-04,9.671157632633927553e-04,7.496725766212825048e-02,4.535167792404239985e-03,3.591503799286247661e-02,1.079487897441614580e-02,5.053037816967616627e-03,3.346537325189917218e-03,2.206039352453406654e-02,8.128543747242417475e-03,0.000000000000000000e+00,3.847184332124999398e-03,2.435160422869965882e-02,1.167313744578156454e-02,1.483741364502704115e-02,6.418493379635906854e-03,5.521969573070831076e-03,1.811577701925586210e-03,0.000000000000000000e+00,2.637090649817670947e-03,2.753875831697603910e-05,1.525604309633164226e-03,1.149003069104634692e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.622674936133035872e-01,1.583399477104667150e-02
6.249492575875811862e-02,2.664179185583094925e-02,2.098423269508730197e-04,3.340706997541079137e-01,2.695029068115507020e-01,3.555506058906168895e-05,2.764424013121552504e-01,2.752715306839327147e-03,8.762024290465674284e-03,1.600518801026908208e-03,1.084224129917156221e-01,6.785010857908295723e-01,6.081311929598525595e-03,1.323021747440717988e-01,1.772538805126273068e-05,3.461115790449117036e-05,2.014144533454431066e-03,1.548966234811099087e-06,6.092657459761337269e-02,1.421350958528685394e-06,1.998109378235185971e-05,1.058072499941290651e-07,5.206743416640139711e-04,1.502996580966112282e-04,4.529159677328618047e-04,9.163811393796544857e-03,8.243068449429290646e-05,6.441124965412615977e-02,2.177580628185070129e-04,8.682146620356581793e-06,1.490048181030786067e-04,1.187806600905677611e-04,1.822897198895284844e-05,0.000000000000000000e+00,2.053667363649314180e-04,9.962801979191047660e-05,1.836754035318984599e-09,6.455507474005744246e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.919396160545104994e-05,3.404528754111425413e-04
6.115104687193786363e-04,2.634121061353922278e-04,3.722399326457558333e-01,8.103985650187458091e-04,3.398897760409122504e-03,8.548552932380182323e-01,4.948389068439714919e-03,7.164788166314961515e-01,2.567929378839964305e-01,6.004520120022839302e-01,1.880988851092453779e-04,6.688696819018012593e-06,9.802842709830793949e-03,1.524925212142103775e-02,2.151016895425514680e-05,3.029794890818196876e-02,3.939441638222301628e-04,1.683207877230990246e-01,1.847351632180581219e-03,2.751776840721418052e-02,3.855836642138730418e-05,7.847520214445681888e-03,2.476732860065523553e-02,1.088093326692258916e-01,1.115836437917222534e-01,0.000000000000000000e+00,4.680710066161506561e-02,9.919363048363730173e-03,3.098297598579460160e-03,8.245149144665183923e-04,2.404657556296589779e-04,7.287569155296618481e-04,3.638338449304693837e-06,0.000000000000000000e+00,2.060168314132642883e-03,3.958819171618367661e-03,1.863902275918784615e-02,1.117803231577181935e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.794976921462543826e-02,1.447832411389127390e-02
2.311807503301860633e-01,1.974822456340270815e-01,5.816560154283013798e-04,6.099153194777045400e-02,1.130772180452897097e-02,9.855406757563817870e-05,7.533786381941598789e-03,7.630173760699413693e-03,2.428720749494650902e-02,4.436432830071234540e-03,8.271856951470889507e-01,9.445633722636558038e-02,1.464214953938043351e-01,4.309449802796180840e-02,4.913250217736881071e-05,9.593769040122808976e-05,1.865049608211871990e-01,4.293535728776605188e-06,3.397008487193569071e-01,3.939802551162819635e-06,5.538502914172742820e-05,2.932841258923848625e-07,1.443242492154346536e-03,4.166113744496254402e-04,1.255424970468540158e-03,3.227990374150348507e-01,2.284872846611296117e-04,3.251860414332521376e-01,6.035974199621395959e-04,2.406579683870548676e-05,4.130222440668331269e-04,3.292447546790592291e-04,5.052837226176376095e-05,0.000000000000000000e+00,5.692502523740407055e-04,2.761560923347052606e-04,5.091246599431810385e-09,1.789383871909157146e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.363593518349539798e-04,9.436917033383541119e-04
1.164288150364612123e-03,5.015246827716405946e-04,6.599035559718592625e-02,1.542962049856255995e-03,6.471346917465703452e-03,2.528302783869954551e-01,9.421507971635441347e-03,4.079018902819247505e-01,3.565903567449255629e-01,8.965095575105241910e-02,3.581317315599199321e-04,1.273497486326389398e-05,1.866416715783437291e-02,2.903388323682237065e-02,8.894783646118122056e-02,2.455108328240935070e-02,7.500517902891359499e-04,4.349852626602288691e-03,3.517273578993463431e-03,1.179741438629310635e-01,5.798851938624782765e-03,5.734079653749674186e-04,2.389232937674018453e-02,6.148021762007365165e-01,2.030022275356520578e-01,0.000000000000000000e+00,6.789143258397269814e-03,1.888601658866172553e-02,1.015761384867661932e-01,2.293731668503622492e-03,3.820852664928735265e-02,3.932473348210021452e-02,4.619448949047824097e-06,0.000000000000000000e+00,7.855446208057108304e-03,3.264013569698544920e-02,3.357855107953358620e-02,2.018118028448865134e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.326166103347455827e-02,9.361948820978677199e-02
2.634682831735894390e-02,2.906992030714111719e-02,2.217806887091363371e-06,1.269447165379247212e-02,3.116900532443614077e-03,3.757786114516026414e-07,5.656658468697698013e-03,2.909322944717145827e-05,9.260513881361096791e-05,1.691575608894067652e-05,2.874802102981076010e-02,9.963547695916726843e-01,2.232259415619261833e-01,2.559103406835461572e-02,1.873382184980297798e-07,3.658025789466154753e-07,9.129932377381756812e-04,1.637090111110095711e-08,2.529357568694342584e-01,1.502214539174841726e-08,2.111785932134329472e-07,1.118268421585472692e-09,5.502965763168280967e-06,1.588505149069292225e-06,4.786832890710172055e-06,3.071673518251234469e-01,8.712033574708640476e-07,7.103145286667633673e-02,2.301467670779427588e-06,9.176091806240780325e-08,1.574820088018613513e-06,1.255383362498613861e-06,1.926605571389817366e-07,0.000000000000000000e+00,2.170504725656493628e-06,1.052960628355515426e-06,1.941250751750288389e-11,6.822774577252794152e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.199270730419448012e-07,3.598219400195971008e-06
