6.169523497099888704e-02,2.399984550094979956e-03,4.628751545542897361e-02,3.910834856273089771e-02,1.713195906209764308e-01,1.869756492795675643e-02,7.324441883266338111e-05,2.941725882860594943e-02,2.958509263488227070e-01,4.727105219022634808e-01,1.576236422342249810e-01,4.269126761365318184e-02,3.474608484042171486e-03,2.475948777853226226e-03,8.560569692367195338e-03,5.571272215379300709e-04,6.784839756619140579e-03,2.801335818425566317e-03,3.029054684233427504e-03,1.124654220958953149e-02,1.614237988331039542e-03,2.070840954410205768e-04,9.964416304694815631e-04,8.695978590026898908e-03,3.875080757073702271e-04,1.156661254510021148e-03,8.899572694964601183e-04
5.974377872675781798e-03,1.552139789893221917e-04,1.014572097944653611e-01,6.407469264512955648e-03,3.345318776774081071e-02,2.792718726629231721e-02,9.092853194595073695e-04,1.045134938748124021e-03,3.217512459739427233e-01,7.779588515650140423e-02,4.698490232822209040e-02,6.813473804102391888e-03,8.175464648804288414e-03,5.286262160919938738e-03,1.361609491642041918e-02,1.449892038475572706e-03,4.992907965626717896e-03,7.750731930703572657e-03,5.810469472440989478e-05,1.789705801269378740e-02,8.327007597632896823e-05,7.218323215457702040e-04,3.037816039618208602e-04,1.692873504094019946e-02,2.791248281093822886e-04,1.782915289323342561e-03,6.593376426725330495e-05
8.077376086042363165e-03,7.324316664719277437e-04,1.108139367211383808e-05,3.641413779307881276e-04,7.009583107767142218e-03,3.152656709269157503e-03,1.528551419726236760e-01,4.524770118048791886e-04,4.633635955707507588e-03,6.465769626131230748e-03,4.760666836150441623e-03,2.635295983147329345e-03,1.174885163117045210e-02,6.771654449143138521e-02,6.515057666155290098e-04,1.564631671242203495e-02,8.079408198215681791e-02,4.534807570545714567e-02,9.704100551669615771e-02,4.055480008233532541e-04,2.001158007722017018e-01,1.420762426164142410e-02,2.999869372298502937e-02,2.606194913523969623e-03,2.424890986908980264e-02,2.052770437720604843e-02,1.504178839869466655e-01
9.707103250682403983e-01,1.127832199636813210e-03,3.134560060633733054e-03,1.512409304727045656e-01,1.398158907412729414e-03,1.723439849120416778e-03,4.716297050679761974e-03,1.031914641782881031e-01,5.513567681140980198e-02,5.806843006106476857e-01,3.836817403662611814e-01,1.346849676115048069e-03,4.611628309881357656e-04,2.168631447722320718e-04,8.521069389094106312e-05,5.172846675612549888e-04,4.665612893919104942e-04,9.596685029566078950e-04,3.278161748114974514e-04,1.692241607175452855e-03,5.850514494411605912e-05,1.784099781277689444e-05,3.401267220459255377e-06,3.202294968689260810e-03,3.984013768888567081e-04,3.203350007217997106e-05,1.172859007760104794e-05
8.337131165783222275e-02,1.114561424252618199e-01,1.432047462335458154e-01,1.987407396980686233e-02,2.985628763788902504e-03,1.040730549421334510e-03,7.337169776356183837e-01,5.363723955766700954e-03,1.077053138942892473e-02,3.034726758518064768e-02,1.864735205394468798e-02,5.830004750729715982e-04,5.268453012499976079e-02,1.058587086287724049e-01,1.509380776477751984e-01,2.683782491298458521e-03,1.802512206382842971e-02,8.963501670208394445e-03,3.402179283197320075e-02,2.131107403380778573e-03,1.269686802099864080e-03,1.452070306182165309e-02,1.425354847551952653e-03,1.225941109274172464e-01,1.008289811581931789e-01,6.949898863974352491e-03,1.446434686829319461e-03
4.939030657656954789e-04,9.511354764634685210e-01,2.287933765290595944e-01,3.980557382041656250e-04,9.753599234030125523e-04,9.590843720772151970e-02,3.179692276114355620e-02,2.496702221045765517e-05,8.183618123934736937e-06,9.158730280152829962e-06,5.221690778383742629e-04,6.151665499399147858e-04,8.205730077957849866e-03,6.690488620676059150e-02,6.805744694486849655e-02,7.445536410264435266e-03,3.016459504306675827e-03,2.966062478917457640e-02,3.863596321265737599e-01,1.126995850521176762e-01,8.773669034764405850e-02,1.958903095908353428e-03,2.586222023826240113e-02,5.128637122420988620e-04,8.024451374174175521e-04,4.803794033529512077e-04,9.614014973391928065e-02
6.671891978658182065e-01,6.695387352150592288e-05,1.960261103561593573e-06,4.756797863470038634e-01,1.929531391787784045e-01,1.278707830348319217e-05,7.229037368227018653e-05,5.401114582816559165e-03,2.986429706753570001e-01,5.166141218344249414e-02,7.583036684528859928e-02,7.959007636277902475e-02,1.219809657671856322e-04,1.183178581994556180e-04,1.528611921472702211e-04,1.815553041284054283e-05,2.370346794076122628e-05,1.389640657220420051e-04,3.406348988062157796e-05,9.616482287181483219e-05,3.867546887426819908e-05,1.884801125702542356e-06,8.278411204096751278e-06,3.667398710775053368e-06,5.515930811151307246e-06,1.793979925327540885e-05,1.362130612935140181e-05
4.202243659486068483e-02,5.460714576300327305e-01,1.266628043964295736e-01,1.277541878509163287e-01,3.978518521519507924e-04,7.240867018888896833e-02,2.701334572928282968e-02,6.271651591188551200e-02,1.023146077105426682e-02,1.841093448982531735e-03,1.745419618156941396e-02,8.134798251069100261e-02,2.572104734604879414e-02,7.548410900882291047e-04,5.981796900141186230e-02,3.644247202208948785e-04,2.834086751553305944e-02,1.486645785213271120e-03,4.565591970948241207e-01,8.534255869895619739e-02,2.830094287363046912e-01,4.081950221947141209e-03,2.871881456612063177e-02,2.245219975031062087e-03,2.718828383584935907e-02,1.410613666694655530e-02,4.368003330961415034e-03
1.869606578709739342e-01,2.440673824608314418e-02,6.215300409678724096e-03,8.141154790028933830e-01,4.521569345359133241e-02,2.610666831339964085e-03,1.416430955493395765e-03,4.599269524755827399e-01,4.414212311569877534e-02,2.962253495731558429e-03,2.399408411940216479e-01,4.351002918274032294e-01,9.326571006147144072e-04,9.600825696058255202e-05,2.716980584563385460e-03,4.619469370164398133e-06,1.142247051363050629e-03,1.201711890778451626e-04,2.094260946318437372e-02,4.023163758717983145e-03,1.340017892098104881e-02,2.970883823646752265e-04,1.343414837306860371e-03,7.062070378244766878e-05,1.102000035238336019e-03,5.265149186967617388e-04,3.674499028929736010e-04
1.910567587179497250e-03,2.485393543200028598e-03,6.510604448892846896e-02,1.746061775952407746e-01,8.560562447082596949e-01,1.872578455909838790e-02,3.058638952353875799e-04,2.887047340158343123e-03,4.043149757551839363e-02,7.945183241319843381e-02,3.434533611372674877e-01,1.801746693371267527e-01,1.509896451409842549e-04,2.999173931597867043e-04,2.001227838715599963e-03,4.589019166587589922e-04,5.504858490621146634e-03,9.739483487905979255e-06,1.228380274244339964e-03,1.886475914093480033e-03,3.578381689260856017e-04,5.258237460619484500e-05,1.475274323574965159e-03,1.001006623358585527e-02,2.164385937322527381e-04,4.937564355330679132e-03,1.901980846444135595e-04
