6.871987621251429701e-01,5.497123494026275869e-01,8.158418534937794675e-02,9.243863234845152432e-02,3.052837608279822951e-02,2.134619402258891921e-02,8.999608797994529397e-02,6.234169328987185709e-04,3.395951336487679732e-05,1.651855652422665188e-01,2.778131867220312145e-03,2.498754482287019255e-02,3.665068599088642902e-03,8.938947686694348558e-04,4.338153974033303467e-02,3.918294747817884782e-01,6.342542802217392417e-01,1.280149280214732451e-03,7.682006863006143448e-04,8.547063809616129923e-03,2.312546795603073399e-03,4.069420007596782386e-03,2.690694488667690933e-03,4.362279878726055271e-02,1.201278694625553109e-03,1.665223290963017272e-02,5.863088183458378504e-03,8.029732854695246363e-03,2.513715307017594207e-03,4.522791870645878273e-03,2.911811884882025900e-02,1.730869004726800798e-05,6.078462447754960467e-03,2.840964868077402571e-03,5.361104047211926425e-03,6.276381720335975694e-04,1.692893052073797533e-03,4.500563388410494699e-03,1.981393421182258904e-03,5.343468830848897150e-03,8.046260102520899279e-03,2.435073984130338692e-03,9.534119554266506577e-03,2.710934847463022631e-04,1.372712379536763453e-03,1.846387980310498257e-03,1.332770544626112107e-04,3.339528293220863633e-04
3.590085281708788600e-01,7.834159087102831043e-01,1.144717121036753493e-01,3.112569206756583134e-03,6.671606615259535744e-02,1.997330051608396662e-01,2.353288623980257996e-02,4.954454199714476356e-03,1.799341187881663140e-02,4.986223648462666247e-02,1.477822445924468486e-01,3.766530923855589824e-02,6.680461861454543848e-02,6.668334030066599754e-04,5.868185511264693843e-02,1.445468267861872757e-03,4.167219617077597138e-01,2.292512769597153388e-03,1.816850596062135823e-02,1.338012348985337992e-03,4.038918118640339399e-05,4.695759361831800503e-03,2.490588309073764588e-04,3.516976126397314273e-02,8.812779516537817912e-04,2.404375880614509006e-02,4.210555741486229908e-02,4.582159599052817479e-03,4.368903366135532852e-03,1.004947007983457387e-03,2.718795822930954696e-03,4.557139270389754665e-02,2.867282658569406551e-03,6.058968406484538301e-05,2.133924973859952032e-03,4.561370022568324301e-03,2.007592949433805330e-03,3.292479010984064418e-03,3.423448961012609277e-03,9.220910288101090424e-03,1.501108976724974294e-02,4.708850246426083091e-04,1.569369984887884761e-02,2.300198082654401541e-04,5.843764748538393585e-04,9.368870526533425863e-04,1.868948296382681360e-04,5.541384120745974798e-05
5.066425057106219709e-01,3.644023146096068283e-02,2.225292055320301221e-01,1.887450372029461101e-04,2.341964443840268556e-02,8.954093189515172080e-02,9.173379046559741040e-03,4.531480536018893113e-01,1.445332890865396770e-03,2.164857846030593391e-02,1.627333474907724856e-02,4.306388890915299403e-03,5.621363153695671522e-03,2.783438569949467922e-01,3.937322636259745767e-01,1.427620459133557016e-03,1.579223558810927694e-03,1.019801941795775647e-04,2.167747592021873639e-06,7.456100036498712613e-02,7.969544050460154738e-02,2.307927456684461605e-04,1.803671855067873198e-02,4.457974322005901074e-03,1.091141039751250381e-06,3.781382963816648513e-02,6.531245125983896685e-03,9.734312948732179449e-02,2.835547629992403625e-03,1.401450811118261919e-01,5.366885451316343730e-03,9.765266584061354713e-03,8.334782825335354528e-02,1.220652261124949116e-02,8.214753301460636647e-02,2.050340974247134157e-02,8.198944384084095802e-03,1.786790744852381763e-02,1.579330117499565603e-02,3.657115227235702842e-02,2.371762877787104637e-03,5.799875963154415941e-03,2.349639171806789436e-03,5.667352644291626801e-02,7.410405100269580603e-02,7.590026724840681638e-02,1.071691943724571022e-01,1.271485645059695080e-01
1.059867751799014601e-01,2.369163530738295498e-01,1.464509460754533955e-02,9.369672642428601428e-01,7.142614447595209415e-03,3.115279228372304088e-01,3.663427084192085181e-01,4.749971241509021299e-04,1.866890312231829496e-01,5.635467568927318011e-02,6.072262610710386921e-04,1.537339898879379980e-03,1.701780482824572227e-01,6.420280579787268974e-03,5.589651484456028413e-03,1.881953173052358652e-01,1.288036159274113523e-01,3.258210152385824371e-02,1.260712576458998813e-01,1.853032635858205962e-02,1.511764856565541736e-06,1.314584140239333319e-03,1.804717878078621919e-03,1.557586966992953181e-01,2.035375808027894886e-03,4.120465874786062403e-03,1.849816171045669385e-03,5.061022890128059025e-04,2.865073297607075909e-04,8.993890954359153055e-05,7.953062464829196987e-02,1.788933844309547813e-02,2.586733234577872666e-03,8.254937409274576421e-03,1.413738695528603999e-03,1.543122777890373876e-04,6.788535665420512150e-04,1.715456196525882450e-04,6.336323073448315180e-04,5.709906987873455400e-04,2.920181021988509963e-03,7.266827863636560279e-04,2.853766717544200041e-03,1.649943278275152014e-04,3.132757062503535128e-04,2.235516689031752553e-04,4.500625022825024572e-05,3.125091580840948605e-06
1.607820138821285019e-03,8.087464021289603178e-02,4.499163041630793031e-03,5.679603517385915096e-02,1.723558631400955860e-02,1.342840102870472433e-03,1.197681909939230377e-01,1.069417980420773497e-02,1.952282603476519426e-02,1.170191535098087376e-01,5.731244583971638606e-01,1.006223269113790536e-01,4.234485813726952537e-04,2.002815029913102562e-01,1.583132944709133433e-02,2.017478827484581790e-03,2.219968248757198549e-03,5.427399803202107541e-03,1.209555355123994452e-02,4.069126663610089789e-02,1.144578192969941260e-01,4.533165503837749757e-03,3.559334170347526194e-01,8.751535759609314902e-02,9.864749159945258774e-04,1.654328667932682519e-03,1.289627698902979791e-01,4.174381635584470396e-02,2.780230066888858542e-02,6.019970967632191916e-02,7.468202760082412461e-02,4.713489073828140002e-02,1.903697868777015374e-03,6.252288656139471908e-04,6.671084746531166787e-02,4.780685633357052364e-04,2.412382986137987483e-03,1.624954951593234401e-02,6.373633492321079119e-02,5.810386564634786584e-05,1.185858925521918461e-01,4.106732995419797722e-02,8.016309889629178592e-03,3.684214824137148347e-02,3.235690841346539059e-02,2.700758083132650395e-02,1.921771384031609208e-04,2.550176555143218639e-03
2.391229377876279844e-02,8.106650629193978830e-02,7.893467363305070039e-01,5.890495862331683423e-03,9.607488922090897665e-01,6.187647662932441693e-03,3.468573403974594196e-03,5.052197738162637064e-01,9.544216248731209138e-04,1.901576647236930768e-05,8.530428524873298612e-02,6.147394339776766220e-02,2.013326266688843062e-03,3.300310455535464954e-02,8.572530976325551388e-02,4.447960550150366170e-03,1.819388498669898034e-03,2.601028092432526877e-05,8.207101683623015793e-05,2.880891421015156339e-03,7.467363593188881994e-03,2.622209781305677795e-05,1.010638350697832255e-01,1.052495928378050366e-01,6.164902180084839067e-05,7.765825588281448366e-03,8.121558868684245706e-04,1.431615483454288726e-02,1.639492690910636652e-01,1.503469940546860451e-01,1.810995819757479919e-03,8.150005573706051165e-02,3.253840870042944405e-03,2.164447222378986790e-01,5.949785359434365400e-02,2.158159594907721746e-01,1.920636102744693041e-01,6.243886061370358675e-02,2.429298980397185184e-03,4.975244899462260943e-03,1.644663770356914398e-02,7.410979599642343596e-02,1.849410752526121221e-02,2.554974513114787946e-02,6.368596704917055089e-03,2.953419587522096608e-03,6.144012765194137998e-02,8.303079682682827645e-02
4.822444053977223422e-02,1.033382611254004928e-02,4.193072966732496083e-04,6.155416095586563330e-01,3.581439721987902253e-04,3.653243506968729681e-01,8.599339246596344744e-01,1.587369188900263203e-03,3.009957199459430410e-01,2.955579668871496229e-02,1.664752761917834625e-03,1.210770969887859733e-04,9.967904644893092747e-02,8.498683150074367795e-03,7.382534009091752149e-03,2.809975105296060732e-02,3.828545951093015320e-02,1.045139043453236216e-01,2.231016599351796359e-01,5.560450752025594343e-03,1.507310097772288082e-03,9.830702141871721538e-05,1.645344930762829196e-03,2.028319036006181325e-02,7.803629748012790241e-04,1.554070691370534817e-05,2.393847962593992958e-03,2.505767124938501817e-04,1.955535812097273216e-04,2.638929013501741319e-04,9.199386725688131483e-03,6.065971168978424866e-03,5.191066383622227557e-04,2.846924074526890544e-03,3.065491893701036998e-05,1.288204466871351123e-05,2.279151556414892282e-04,5.989003381866901848e-06,9.065977144088116025e-05,2.568227128527250658e-04,1.023645448641061423e-04,2.259267274153087788e-04,5.306717292530702048e-05,8.366998251718951621e-05,2.393212194448924278e-04,2.331972092648184290e-04,2.210795680689173204e-04,1.967284323582570431e-04
1.923193383055377126e-01,1.713342113863497050e-03,4.304447712522894293e-02,3.294113785097330105e-02,5.051212851021937844e-01,2.268149101747869711e-02,7.853362299140145830e-02,8.119898586656367767e-01,1.609523216935964951e-01,2.316691828017491614e-02,3.027522377811591738e-04,1.466778497465177043e-02,2.264754751239117514e-02,9.765018674806348609e-02,4.319816130548825295e-01,6.869537558425235085e-03,5.905826740072874599e-04,6.932916653221336822e-02,8.085166743673519174e-02,2.649444338623493586e-02,9.351077277130266652e-02,1.037358240718115089e-02,8.893750864400992370e-03,4.715062722221767533e-02,2.563248444786506847e-03,8.373628303605766543e-03,7.860665975066393266e-03,5.509583283953891492e-02,5.824299013676825093e-02,2.252892220688153535e-01,2.097489700266311208e-05,7.439349566534059210e-02,1.090104396647537804e-02,1.655260966615302587e-01,1.131898187537618786e-03,1.805694988080328578e-01,1.394599453898348884e-01,3.752369497431228690e-02,1.193502422934485628e-02,1.341665608066857328e-02,2.274912273432141106e-03,2.947819904872592961e-02,4.514792987590319530e-03,8.584324714571408069e-03,3.502739033601069696e-02,4.157111659942804016e-02,9.050432688552500354e-03,8.204552887536468303e-03
1.212501939553057607e-02,5.194173296934263481e-03,1.752293933146054170e-03,1.687549552516386664e-01,2.564735788273790965e-02,1.415797695176868320e-01,1.624530211198015328e-01,7.877980402229779744e-02,9.211430635794173316e-01,3.706676484395526883e-02,7.063613675863661401e-02,6.806863895597026464e-04,2.615354024320943882e-01,1.838607992477417873e-03,4.226262228874895499e-02,5.268465996321559930e-03,2.676532705301032117e-03,5.603795962351617588e-01,6.307192044246524576e-01,5.461880428614931428e-03,2.685258031334109615e-03,4.149895539342325022e-05,2.870189828941972776e-03,4.417869408053498592e-03,2.818320009806903580e-03,5.890189642618315867e-03,1.091776876999932608e-06,3.092064416991574137e-04,7.794831060329439690e-03,4.387248477451446277e-03,3.387646029999406838e-03,3.904860179943187102e-03,5.969158693693239585e-03,3.695872547743715621e-03,8.177906286417799232e-06,6.766793616106299772e-03,2.550181471314886313e-03,2.032474200608789822e-03,8.361331682052906833e-03,1.611678854594758960e-03,9.903486393392772107e-05,5.994058194297718781e-04,2.494454196358923269e-04,9.108953010178219957e-04,4.733946757690614513e-04,6.315951633845507751e-04,4.577910468376157442e-05,3.624863919110241398e-05
7.300144256064618198e-02,1.238611218318883822e-01,9.347018272404142986e-03,2.224163406411943864e-02,9.653001547565908877e-03,1.948192109286268903e-02,4.053291221244839648e-01,4.050822431457390578e-03,3.724727187412533568e-03,7.192309754661074805e-01,1.995236007394121935e-01,1.431253449395941679e-02,1.087305864439722927e-03,3.211284189882748536e-04,8.770872471708835057e-04,5.644166951654552289e-01,3.994133571820155520e-02,9.430426063406055145e-03,3.315099530205312117e-03,8.941638648042544633e-09,3.006710192491116908e-03,2.110196132599877206e-03,8.500436387705223931e-03,1.349702709214493090e-01,7.135876531518845032e-05,1.830808625957438835e-03,4.192159020149024973e-02,3.099877002034609258e-04,1.224225839736521430e-03,4.957646987928196892e-05,2.270771201365391970e-02,6.652942439338120628e-02,8.665172945333431880e-05,4.047576741056938465e-04,2.826014762757554882e-04,5.622955141770744243e-03,1.813524129241498748e-03,1.177083006627720283e-03,2.640969438460246364e-03,1.246284755520301289e-02,1.533480580688701723e-02,1.750826664091348133e-03,8.067112057117728063e-04,1.868756539034860213e-03,3.319571166120522830e-04,5.488297332495250353e-04,1.817441137167859037e-03,1.531879580476800187e-03
