6.219770138577896956e-01,8.517248288234047227e-01,1.959960839652654108e-01,8.163186164750448059e-02,1.220731395125631289e-03,6.022881508502947456e-01,3.505825057766968900e-02,2.725624952361726215e-03,6.049302175962653844e-04,6.649427823208513277e-02,5.588873578304508725e-03,1.270005706407754120e-01,5.777713307432894713e-02,5.394939477036218324e-03,9.433193544961843320e-04,8.417363926094828183e-03,7.358483990687633702e-02,1.188297579666486086e-03,8.566872594782194705e-02,2.425773228255852254e-04,1.432909757132842521e-01,1.453990198587633807e-03,9.437960667241094203e-04,1.970280882040944712e-05,4.051839477100874221e-03,1.474132255656291290e-04,2.691715993808666777e-04,5.504294838743754208e-04,1.443081982166597264e-07,3.614325487940149161e-04,7.733048032408939010e-01,4.163147396960569305e-03,1.441358014646231716e-03,1.044856153800339041e-03,7.674698351225385669e-05,1.798808376353678521e-04,2.226150190105806621e-03,2.938809156084331350e-03,3.977863388239271563e-04,2.912688760697756604e-04,3.728470264500190201e-03,1.603357867028164187e-04,1.459695434063899790e-04,5.466671943001806294e-05,2.425087942832944345e-03,1.152215425879271789e-03,3.977600308342392417e-06,1.969066567348722912e-06,0.000000000000000000e+00,1.090267831426069284e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.750137378436194428e-03,1.692064064017510978e-04
4.236604384276265040e-02,7.448000808041993492e-02,1.333611964785855544e-02,4.486547550652745797e-01,5.750414522718822570e-04,2.491033211941946768e-01,7.778264960851590804e-01,2.147197101204089808e-03,3.079080109783862654e-03,5.352059463779565429e-02,7.638233412928671640e-03,7.397594194392436151e-01,3.629065127742550079e-01,1.462388685715369230e-01,1.787708051494361558e-03,1.213626882113931493e-02,4.645641800243404534e-02,4.112279950498137705e-04,1.418048872805100225e-01,6.310360632159151516e-03,2.824748900048339433e-03,2.942149722075117603e-04,2.120699662314194569e-03,1.764278344503064026e-04,8.760842201516405798e-05,4.580167383655431648e-03,1.169473752795030606e-04,2.949855308724562766e-03,2.733781854034748101e-04,2.277881943928466768e-05,1.346423289758409969e-01,4.089065442397561310e-04,1.011755729175331910e-03,2.177731348562850984e-05,1.636012938130887212e-04,2.712469830702962268e-04,4.586490103430241320e-05,1.570489853277129129e-04,1.021141242595703658e-03,4.238801251230751637e-05,5.740701109918030509e-01,9.517553251702504102e-03,3.088315395230946690e-06,1.289656695210192067e-03,1.041864071933556074e-04,1.667430193180303695e-03,1.126217893560519219e-04,1.129951817985882937e-03,0.000000000000000000e+00,1.997933135541429123e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.299399223683735765e-03,2.480699844898969528e-04
3.449893124879341993e-03,1.279769749166432928e-03,1.267344422199383853e-03,1.429024821660356166e-02,9.952876496706923246e-04,2.199016652277934608e-03,3.893866689642059989e-05,1.638344438314172924e-01,2.036823348773794673e-01,5.551652512036375775e-03,3.427080538761225620e-02,3.719825253264003907e-03,8.409589899847493368e-05,1.043095595729102987e-02,7.352389715569900008e-02,6.574924087157482230e-06,3.498468920261490838e-04,1.605407804633877389e-01,3.911439039318105257e-04,4.122815478909996022e-03,4.822751129786692799e-04,4.558841296132789867e-05,6.993069394143558437e-02,3.184735191253304509e-01,1.353141027772288008e-01,3.429918162604959908e-02,8.440295736888448266e-03,5.560950552776998401e-02,1.302475787167606258e-01,8.974761444056471305e-02,1.451332367485476133e-03,8.547402439296412913e-02,2.908592823232944991e-01,2.160058055570573607e-02,6.947473301657466904e-02,9.154575087130138733e-02,1.269221084723393296e-03,5.044623984681576023e-02,1.428650010055337316e-01,6.413903723344495378e-02,4.923152953455194221e-03,1.051703187236269557e-02,2.703704203233421938e-05,1.145036262312000286e-01,6.467594162286997850e-02,3.056449522220756609e-01,1.543712709598414352e-03,5.391238882009073696e-02,0.000000000000000000e+00,1.484617252539136012e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632403235219992699e-01,1.765273820229228963e-01
1.547530528742525890e-01,8.096750284887088700e-02,4.500561483928457868e-02,1.135591096883562801e-01,3.443639864137024165e-02,2.996312628357961638e-01,9.071503775118783253e-01,2.274684885977328042e-02,4.343375724195149695e-02,5.055693775993133458e-03,3.896950095054620578e-03,5.122567135630075041e-01,6.167931026472832645e-01,2.491814423219001345e-02,2.172384479643805653e-04,1.066939212924993413e-01,6.018073172158225348e-02,1.831639052845757207e-03,4.874631953543948071e-02,3.578218178076954855e-03,5.277002536386692783e-02,2.104576742564086213e-04,7.254027496925555957e-03,1.052506167570745131e-04,4.268171221920219797e-04,3.272224638017441189e-03,2.023020082014300022e-05,4.582628749769346809e-04,2.115027250132397216e-06,7.351421465024149523e-04,1.106668135682685877e-01,1.502333142065343007e-03,1.819277222993419482e-05,5.625686764085624601e-04,7.885906283365971795e-06,2.819412237358651582e-05,9.173913197165626989e-05,1.317407155228560894e-04,1.592600195602611587e-03,3.372657328752741435e-04,7.475722027269997572e-01,2.339271547882409660e-04,1.075173332751722674e-03,1.207947720022663257e-05,1.514637365548250191e-03,1.340766819766603087e-03,1.025894786299175776e-07,1.628946996765982238e-04,0.000000000000000000e+00,3.845604772929261256e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354257190435041898e-02,8.434444609322990644e-03
4.840775421701672132e-03,1.404929109517314562e-04,1.345523938240258954e-01,1.852508297410628696e-02,5.389777397830011196e-01,7.423467397213035467e-03,1.177898001530069266e-02,6.452074664679192662e-01,1.339049777085441761e-01,3.479889365224335118e-01,1.281835861075189265e-01,1.935714315101182831e-02,1.045118218182456982e-01,9.909540969428080014e-04,6.798711532084582287e-02,6.299882878155493398e-07,2.723237303749003585e-04,2.825592156406407929e-01,2.027576406799313537e-03,2.055592978258536652e-01,1.928812870887154225e-05,6.335739401286004380e-02,7.677860917301696951e-04,5.823250506403320620e-03,1.521832055406352772e-03,3.508033005133488758e-02,2.521336589387408733e-02,2.860747292343144774e-02,8.655670162866603567e-02,1.142497006543962829e-01,1.176460240081092669e-04,8.657554353897949084e-02,3.682409698368682704e-02,5.269976866560540513e-02,3.280209312542978987e-03,1.294951077003581377e-03,1.714795410488886840e-02,1.535344377340162013e-02,1.667363076914380599e-02,2.714885810272705266e-04,3.535025600006681969e-05,5.152587959971188618e-03,1.910112129138479345e-02,1.534341981813520939e-02,4.195478443482585085e-02,3.548797225219985779e-02,2.049122983016022324e-03,9.223233168440622297e-04,0.000000000000000000e+00,1.578417548897127765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.170766324976481088e-02,4.956624601475741881e-02
1.402718060624586274e-02,2.734238160256104444e-01,6.704024187680140794e-03,7.987241246756808521e-02,1.364335604417272509e-02,2.947704058743688682e-01,3.363954733911078687e-01,3.291680962461194029e-03,1.268622951507019682e-02,5.006043451569206024e-04,8.456991172343428882e-04,2.024674031118238737e-01,2.505547782611924901e-01,4.393404654586206826e-02,4.090500486378282707e-05,4.227245828870166977e-01,3.247750713199585304e-01,9.238329471743926839e-05,7.226782669281520133e-03,8.294365758892822439e-04,2.335309271367165432e-04,4.877012575864149782e-04,4.881765168716298460e-03,7.418288154165173344e-04,2.042898688047580034e-04,2.287010840695387348e-03,3.055619310934700491e-05,1.922844799229228531e-03,2.449314389062254543e-05,1.600189375751972197e-04,1.472215576022203321e-01,2.198123372758556567e-04,1.302772560761414952e-03,4.383785041036717929e-04,2.001576614857208958e-04,1.452644552037029213e-04,1.063920894937109328e-03,4.039336941899676452e-03,6.573593221515862698e-04,1.131853488058008660e-03,3.047805065057235807e-01,1.710430762604212994e-04,1.377105094230767716e-03,7.061453624553839939e-04,4.107804628450457312e-04,9.157342059081496595e-04,5.263865550250586799e-04,1.604745541223098271e-04,0.000000000000000000e+00,6.207852802334350899e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.538217092107553582e-04,2.171602778414916633e-03
3.683101965175785558e-02,2.367251827148604288e-03,1.496406635241862015e-01,2.710078758695798687e-02,1.609310035870310102e-02,3.212211193747903110e-03,1.716957064137171127e-02,9.468731771440817846e-02,1.092931019813623006e-01,1.755724690815265443e-01,2.737385136468893920e-01,5.849252925996032933e-05,7.553351589488740969e-02,1.168374387909386497e-01,2.520985897742806722e-02,2.756753998782236520e-04,2.879216637211738433e-04,2.640648982097167363e-01,7.752388738017019706e-03,4.208122215802226340e-02,7.946756483648687150e-05,1.242226774868022098e-02,6.379036496420984435e-03,3.085964670461757708e-01,6.797172390708562661e-02,2.523926602616239148e-02,6.503401265580666113e-02,2.189614705793279173e-02,4.408428836064512413e-02,4.808644991498076809e-02,2.138247821745258015e-03,3.843223557260435491e-03,9.779045562830718241e-02,1.537548758350736761e-02,1.113169467620547456e-02,2.349008040761286706e-02,1.651318661611556483e-03,3.542862984453785946e-02,1.356034386837962624e-01,3.482089401645167143e-02,8.267236562106188708e-03,1.233802555941101650e-02,2.979587040763145259e-04,6.047768833814201606e-02,4.570193259715818468e-02,2.279007851942688456e-01,4.189781983160217795e-04,4.467485260028342120e-02,0.000000000000000000e+00,6.652819493987285893e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.390545341393269463e-02,2.042510313993950999e-01
8.519387082342357032e-02,1.981105513711782506e-02,4.368569741909682225e-02,2.254849170515342907e-03,1.500361889833749449e-02,1.194051603742358608e-01,3.732684720103020548e-01,1.297424509137730560e-02,2.766664270407992801e-02,2.731010764160283523e-03,4.200445495060422911e-03,1.273423107903799423e-01,2.720059460025051612e-01,4.247275477783042652e-02,4.726843076361034028e-04,6.320645058866936061e-01,9.876815546181334782e-02,7.997147077324828421e-04,1.959204403625828261e-01,3.938759010091854933e-05,3.503310275538764618e-01,1.447594880422428286e-03,2.052850444351678443e-03,3.437005157815623230e-04,9.349556861929577160e-04,2.384750694746281055e-03,4.750860829865063365e-05,3.136465106330225180e-04,5.835441666746845474e-04,6.922041574203727189e-04,1.848410379826368952e-02,5.893106239709739640e-04,4.965735862838840887e-07,9.165230002362361947e-04,2.664732066923913194e-04,1.314608703905332935e-04,1.374778411643032489e-04,6.858993910751653208e-04,2.274878524698229344e-04,6.593289810191134241e-04,8.501971635893874613e-01,9.587429072310404586e-04,4.506968960411273598e-04,8.520979039619560810e-04,4.400756948380159451e-05,6.792177778790669280e-06,1.703487102391750300e-03,1.182692930834426627e-03,0.000000000000000000e+00,1.801417905153018979e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.411637330449714012e-03,6.424186149330018969e-03
6.918167480808354308e-02,1.161423164368773119e-03,9.615261776962034934e-02,4.494464629264141586e-02,5.850565525752146091e-03,7.035107913987952025e-04,8.420114778863405439e-03,1.159894760710866585e-01,3.250065464924538350e-02,4.931724249289653472e-01,3.795978019163723238e-01,1.293902376688813808e-03,7.676493138071512068e-03,1.995088873775334171e-01,1.660950474155220916e-02,2.237273849555829457e-03,4.999515427471936486e-04,2.424301715344458208e-01,5.024182620441995824e-03,6.128543154298624618e-01,1.099234238839960544e-03,5.828040425846966466e-01,1.775619319337232438e-01,5.034901068749728786e-02,4.418095582285625489e-01,1.168152389495263942e-03,3.054660341288444048e-02,5.050120633962690286e-02,1.188903259733466557e-03,3.326067730580414432e-05,4.314582121827454625e-06,4.542010633956489185e-02,1.966266909734227034e-02,5.987821319512118257e-06,4.980394627176626572e-03,4.690199013156816712e-03,2.695155006929165001e-03,1.897759551181567349e-03,5.290100944170553562e-05,2.105237987382515847e-03,4.394216788933649797e-04,4.940112357675819493e-03,2.504344949397476362e-03,1.886143811029789398e-03,7.445067282246714373e-03,3.016922585006263056e-03,3.346362501161792569e-02,7.119622344623564858e-02,0.000000000000000000e+00,1.687129846462866525e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.236436102426521605e-02,9.445407996427483688e-02
1.205389493549891781e-03,2.250457568715024271e-03,1.230318710093488560e-03,1.271206772988088887e-02,2.390298683058533844e-04,4.580089153860981217e-05,2.633784443291881799e-02,2.358004313829788028e-05,1.962891031471535675e-06,2.853557357053133556e-02,3.578552700283620189e-03,2.066324328955595202e-01,1.296395190869978897e-01,6.703118309082722881e-02,6.198824483621665252e-05,4.227080625224161059e-01,5.880840383595637988e-01,3.419897085978319899e-05,9.029533983449616885e-02,4.989657825122937630e-03,1.821350401884150039e-01,4.754445498483007577e-05,7.418812576245163454e-04,1.062634240344442716e-03,1.564125608766563612e-03,1.660502384563363907e-03,3.357853314780048868e-04,1.519896362598901389e-03,6.202863980429323450e-06,5.459743454369171900e-05,1.684096752175854098e-02,1.815198532782676176e-04,1.214463839694257096e-03,7.507024117339067444e-04,2.504691950886614427e-04,1.707405349850422234e-04,5.383007112993320629e-04,2.242945092055548609e-03,1.971800741364300360e-03,4.321500946777019452e-04,6.736899622671116417e-02,3.409936475807054287e-06,1.155985346323469250e-03,4.337734359916943353e-04,4.495973328966320118e-04,1.413048086084552979e-03,1.443611667713099464e-03,3.615619904310437009e-04,0.000000000000000000e+00,2.581690695225005803e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.384174620755788170e-03,1.284681756986512022e-04
