4.808707372830836602e-02,1.268826931956272205e-02,8.535601258620716114e-02,3.755927345464731282e-01,1.846612235335164665e-01,6.589875812841679004e-01,3.434568074496216483e-01,3.893512608513989559e-02,1.858736917000581856e-01,3.295134998473340376e-03,1.973717883496822478e-01,2.213515734316605366e-02,6.384672033455751627e-02,1.728184641523979048e-01,1.405456447517540192e-03,1.306717943986581820e-03,1.360240026771529775e-01,6.376394590102296039e-05,8.875272979865567180e-03,9.695797735136119219e-04,5.181681941272570785e-03,4.528853749787766381e-04,1.166502119729265208e-02,1.772742673351899252e-04,9.673494633514620467e-03,2.651757034118168606e-03,7.392747911304839437e-02,6.187316920839486950e-02,8.160297686093015423e-02,3.748295090587494549e-02,2.140185425860250679e-01,1.813498587936599599e-02,1.421283778715931589e-02,3.465670395370601953e-01,3.699166418476527995e-02,2.487967827661985432e-02,1.479291216741268622e-01,6.128646582825048061e-05,1.456426913359553128e-05,2.158245742663278102e-06,2.564803057100786719e-06,2.977055366675937704e-04,2.697936390803022926e-03,1.526715124728213104e-03,2.797262912285105544e-03,4.195210501900533502e-04,3.830696940318454365e-04,1.058170455228131464e-04,8.773278381589698664e-04,3.702738707861944097e-04,6.765389056071147633e-04,3.521240980513684268e-03,5.480496573227286883e-04,4.178514173676911429e-04,6.844977447443664938e-04,3.576859768541983359e-04,9.864099508815940532e-05,2.239564838137190971e-05,1.187633386603190871e-03,1.831487575797846601e-05,9.008847267164752509e-03,1.805657247185063485e-02,1.088868639442089255e-04,1.423993496586982389e-03,8.908508124595601292e-05,9.857364497517799836e-06,1.897906103903527206e-04,2.667196269963357158e-04,4.259153184091376697e-04,1.133432177773700193e-04,7.433217243756207526e-06,9.568266176354544759e-07,1.767639901278318301e-04,1.244097057935510086e-05,7.397548835686348890e-05,6.450922078800023791e-04,2.789138402294450119e-05,1.792234129454058176e-04,4.574123405212847577e-06,5.466361448585876220e-03,2.607995226439473749e-05,1.879537796286220962e-07,2.566860169077897751e-03,3.329747086737695972e-05,6.849277921336801526e-04,5.604154195332926996e-03,4.263716493411122584e-03,1.740369944514236905e-02,2.335810832397128625e-02,1.622641176895500605e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019857917127807330e-05,4.094018761699958690e-04
2.751803281486606689e-01,4.198419527038602106e-03,2.007074495448579916e-03,5.045299855543788209e-03,7.655779102534673863e-02,2.793811603169040203e-01,3.517185814752789019e-01,8.001358686838395962e-02,7.093877684202628542e-01,1.280688596428012638e-01,5.455391589824903908e-01,1.000787270398999507e-01,1.532193482775540960e-01,4.576525683402267175e-01,1.250047829438212868e-02,4.571613197880965845e-02,3.829197280625388777e-01,1.584550163901578615e-03,7.697328278386667694e-03,6.853918469183843329e-03,4.088151016755225270e-02,1.747163894468935566e-02,2.798141845227300126e-03,4.236731383660167528e-03,8.516721420617745266e-07,3.789467507453089887e-03,4.247886375578530799e-02,4.190335907066584931e-02,3.030256277362555414e-02,8.209816618730360338e-02,1.819908003732646218e-01,6.155118535880266945e-02,1.472053019122410763e-03,1.775046223210372182e-04,1.462840819095228007e-01,1.127074311147781976e-01,3.779721205864459282e-02,1.083966865029729822e-04,3.204327341785910208e-04,5.566912093337056432e-04,1.982542714704048879e-04,1.191452338851351752e-04,1.662506900764809973e-03,2.320059841936520577e-04,1.307270817824849154e-04,8.573858417599525446e-05,9.915779391105244490e-05,7.422571228560961376e-04,8.020746639209326676e-05,6.864143879549174446e-03,9.081959240126750640e-04,6.583998975968706653e-03,6.688998043496615633e-04,2.960394118478609307e-06,2.544299820547680090e-07,2.615459417577391927e-04,2.824522841754247744e-05,1.703103683356493490e-04,2.705793118972650915e-03,6.798906917212896469e-05,1.999881311252131241e-02,8.969627102363759595e-04,2.178898635631075790e-06,2.410104444529903057e-03,2.597534753268816330e-04,5.615834437327842880e-04,3.935331911845131548e-04,1.949409543634362607e-04,2.005895980480327355e-06,5.095157438042684109e-05,6.101096480462493222e-05,2.721043648145557843e-05,5.134174176914304416e-04,5.294861429621085198e-05,7.653538803198005379e-05,3.307267521722059671e-04,3.448055529340188869e-04,1.986880123948915155e-04,1.151274273880156275e-04,3.774887098357441323e-03,1.017948804651594614e-05,1.059601690959948005e-05,1.182027578464454019e-02,4.324000640693771708e-05,1.150796880928604132e-02,1.022670978689303040e-03,1.279673762465439145e-03,6.486378339027550066e-02,9.642207261788272865e-02,3.881254384374650812e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.294307748275196603e-05,4.521079658478537417e-08
4.432873130968740805e-01,1.643876733905846599e-01,1.046911910117321182e-01,1.291151527939644328e-01,2.480994427178244421e-01,5.076724631653596088e-03,4.559094708791876227e-02,8.449919002738733864e-01,2.611938252187035944e-02,4.559193593241359088e-01,5.823684582212717425e-02,2.961379314635302351e-01,5.417690629080957887e-01,8.763933730596047689e-02,7.400290081763070127e-01,4.947881777371546663e-01,5.139044659052813789e-03,4.830463267742997613e-01,4.563003944915320353e-01,5.306974657989593780e-01,4.093565852396454166e-04,1.269614665161470923e-01,5.628008845758577516e-01,1.990261107796719442e-01,4.796023493901646617e-01,5.656016325928717170e-02,5.146997838194882640e-05,6.790302278112968215e-03,7.707024671675954963e-05,1.615403352862059688e-02,7.126764146328388918e-04,3.084720554471451822e-03,8.187126036799391091e-03,9.310670011992358552e-02,3.887035381056663168e-04,1.088011696920079807e-04,4.978703857564056347e-03,1.811277494309462745e-03,3.360726066650910129e-03,3.894256891267242103e-04,1.469114571497193416e-03,6.938749661268062141e-03,3.552325325012224514e-06,9.590312386676271006e-03,1.627124203356913532e-03,3.780510983312636297e-02,5.160342043164487663e-02,4.021765146066719893e-02,5.464655712945145488e-02,5.024863410405693009e-02,2.912200145963591419e-02,1.985400077097866645e-01,1.477464021729588961e-01,7.175216254078534139e-03,7.987835944875046335e-02,5.026522097602419484e-03,4.422563865483472578e-02,5.380634253649381254e-04,7.216319269448011331e-03,5.747858440739543606e-03,2.744556645086785110e-02,1.455238278411875559e-03,4.711438861807710349e-02,9.207774693538384387e-05,7.707565513090949838e-02,6.468085071322221546e-02,6.059110391320673972e-02,1.149095861982879219e-01,9.433419979707420577e-02,1.133187574567242895e-01,5.319961525555298026e-02,2.976014275347304075e-02,4.027525627907443950e-02,1.550991095678950268e-04,2.295488608075884826e-03,9.144866301074945414e-06,2.876683301444873074e-03,1.623940112004343286e-04,1.056367653838461757e-04,1.022032191824912527e-02,1.643431645207213279e-04,7.757469105157674741e-05,1.494224072031567936e-02,9.452694702056436732e-05,5.643578362185260738e-03,6.481295308724573448e-03,6.852948427117750655e-04,1.917177807135736489e-02,2.627039845972574741e-02,1.330566774543724684e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.029254279090373654e-04,2.218302054245814559e-03
3.570425218508208043e-01,1.523422253536966808e-01,2.125840591312863070e-01,1.732547576650900201e-01,2.304054065107866700e-01,2.234756758763098428e-01,2.601301031123182672e-01,9.370540114203558535e-02,3.637995940234153291e-01,8.278110070187894021e-02,2.373188186981479153e-01,4.672278528753610882e-02,4.787979800465031605e-02,2.294832447070634385e-01,1.464217713164678303e-02,4.600848389031990393e-02,1.720535551659749529e-01,1.026696430481766265e-04,5.242108566163581392e-04,1.166597224479292046e-03,1.696427137081291114e-01,3.786114268525026666e-02,4.170383911785964515e-02,1.147641623097399224e-03,1.933416162036681596e-02,1.406870679678282748e-02,4.932690078240550141e-02,4.330306977345245445e-02,3.436112067770945994e-02,8.697579764028319504e-02,2.142335141709361124e-01,5.687038631801531741e-02,1.346132372485519309e-03,4.983410713476516332e-03,3.648627018688892915e-02,5.550274294629037319e-02,2.891886909849110746e-02,8.248807408769840603e-05,3.023650981531681792e-04,5.586258838326245858e-04,2.906811002705982387e-04,9.529467324515961265e-05,7.184099967633075659e-04,2.969822402609308847e-04,1.868609529809797567e-04,4.369081801694579646e-05,2.490327847184900273e-05,3.915596161873939520e-04,9.271204378303232393e-04,1.479202677289399902e-04,1.745505261831134254e-04,6.839889237317263102e-03,4.480223174127306624e-04,1.357083705644548798e-05,1.345066393929554680e-04,1.167152720161098556e-04,1.081868684330494551e-04,2.336059337976807379e-04,4.229046848308060276e-03,5.446491051639796525e-04,1.396655485684079531e-02,6.150667493920258062e-04,5.995178992514175109e-04,1.827653090101782852e-03,4.870420690123243145e-04,4.952337244164296950e-05,1.065170253478131979e-03,2.457766354531670415e-04,6.791572847661261284e-05,3.492937774135833870e-07,2.197468862258282504e-05,1.671299995226878886e-04,3.718416893125028899e-04,2.482904288827183440e-06,1.577989128380453423e-04,4.816361389770802454e-05,7.825360545792306921e-04,3.031702759078022604e-04,1.975481314637577671e-04,7.863524987809329334e-03,3.568149758417269666e-05,1.817900560034860886e-04,5.342264625041199567e-03,2.685178148980458157e-04,6.684615850594866765e-03,2.383789412742962945e-03,6.852205171426140528e-04,2.037186771492185619e-02,2.118903513600049054e-02,4.015866235706681484e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930739675581447014e-04,2.669845790703879659e-03
2.476821807401036191e-01,4.180044788036497150e-01,1.061116894390084636e-01,1.963139945923649335e-03,3.786952252598984048e-01,2.832945674283536032e-03,2.445146011886828730e-01,3.105719602178486777e-02,1.597674598776984258e-03,5.469920290725182044e-01,9.706097017723605558e-02,3.545842071396220208e-01,4.091001591257490549e-02,6.014473395678071599e-02,3.206742607724341054e-01,4.584099507943115159e-01,1.355881961185767667e-03,2.350086260992817755e-01,4.176898488511655572e-01,1.255580729136058227e-01,5.610662834145890611e-07,2.276756520950244667e-01,4.116748949307255027e-04,2.091072479977727772e-01,5.614669664561387080e-02,2.033162486608676711e-01,4.146436387263998763e-06,7.120603384425821560e-03,2.160621216337672151e-02,1.878021297043879975e-02,4.900283015220261156e-05,6.824127870924223682e-02,1.413688454042041735e-02,6.948900510584056847e-03,1.256603415963061389e-06,9.520147776850235795e-05,1.872530077996454202e-03,1.513983328421700594e-02,5.899763456451462273e-03,4.690732469764736200e-03,1.737552009092553987e-02,1.650738360216744138e-02,2.463789285654939890e-02,2.051453763244833611e-02,3.118384196198755245e-02,1.527631733222148055e-02,1.442047724599108093e-02,3.196964264067473499e-02,6.551833986658327919e-03,4.531313509990217425e-02,4.503599441372452099e-03,3.242835478101057479e-05,5.657638299386101403e-03,2.216792784354321838e-02,1.285616246061511503e-03,6.681384137906298641e-03,3.163135891455247373e-02,1.018342808172640820e-02,9.972213632062463737e-03,2.890820295572597756e-03,5.615162643616881250e-02,1.435045892393355636e-02,1.162022820495710823e-06,4.908376259646605316e-02,5.499279879855819425e-02,1.439978557150268200e-02,7.087875038850327547e-02,6.712482651552338642e-02,6.665039480462084387e-02,6.377640639479077722e-02,3.238620049906074799e-02,9.479929885664829456e-03,1.491637145213574277e-07,2.767530569774892882e-03,2.922227385712523884e-02,1.652047667416851884e-02,2.913508111579895046e-02,3.991665063241699174e-02,4.482646474460608155e-02,9.813166286770100624e-03,4.658388874012511782e-02,6.992721293224078367e-06,1.715362936805032643e-02,5.470722823342537370e-05,4.809964727325035522e-02,5.549454260979102584e-04,4.039830553827178372e-02,1.637503207822167961e-01,4.155257759260513883e-02,1.509463810414686802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.790114487421786055e-02,3.282032366751259922e-02
5.120770639655591872e-02,2.710864025340781538e-02,1.908937201390231361e-02,5.253160786261607679e-04,6.860511204115451664e-03,3.352014284425082202e-01,2.643337961185758256e-01,1.142074797194702653e-02,3.858657114547944106e-02,2.531644100788824417e-02,3.564867669463821220e-02,1.724068172390877049e-02,2.248756649482553521e-02,1.389150559160715614e-01,9.892231433859442757e-03,6.518965307426094480e-02,2.609576358719501443e-01,4.159206281508777777e-05,2.104335428206157745e-03,2.329070382604836800e-02,4.869900778711803713e-01,5.033781506164588387e-02,6.379452013480413266e-04,5.259838332060883317e-03,5.271448352765196153e-04,6.731091018656255170e-03,2.812489261904323468e-01,2.666230667158747125e-01,2.773671800214017602e-01,4.919255057985229967e-02,8.003169550032690482e-03,1.858828577621136902e-02,6.425059522632352652e-03,3.156189493563261173e-01,1.471770156802341305e-07,5.337295559408150591e-02,8.427922420564099015e-02,3.800675352652931368e-06,2.758036628069343189e-07,1.637543968385796883e-04,1.324969330260434837e-04,3.198650721440698577e-07,5.367894172882433854e-03,1.349050343406754551e-04,1.626589842947870259e-03,4.592824703458198935e-04,5.353926193847698047e-04,9.880571529489133847e-05,4.464493480983679902e-03,2.465851588857128664e-04,7.587788136137784464e-04,2.708016355041279518e-03,9.846527969048106182e-05,2.209827862896810171e-06,1.679133515500470407e-03,1.212956177900050593e-05,4.840055912474523899e-05,1.877882005612007701e-04,9.039002823440193610e-03,3.167971673395502123e-04,1.950018978199900182e-03,2.911470128217986345e-03,6.553013486821390493e-06,2.949189761482988867e-06,4.270818294174436340e-04,4.620357160736510214e-04,1.293746948304844071e-05,2.870225741510979800e-04,1.759021012773250112e-04,1.332751467272766880e-05,1.075941890237601726e-04,4.843853904483036443e-05,2.263713682278513460e-04,1.939626170694190783e-04,6.612801908733474589e-08,3.841038520145284064e-05,2.439749453944330186e-05,1.299924932212891777e-03,7.400183160856735332e-05,1.800181548095829013e-03,3.582428210555271863e-05,1.003202980308727282e-04,3.710975529136675052e-03,3.712106963870590666e-05,2.948525211238247398e-03,1.576544070355435543e-04,1.770055750818492210e-03,3.565459098761387252e-02,5.616001193992816581e-02,1.554672626139683286e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.479160757902319722e-05,4.603649217040273905e-04
3.407953743987034989e-01,4.788073838691179335e-02,2.109358644734221633e-02,2.404245438323815987e-01,1.299626720693065618e-01,7.208311989910399543e-03,3.385520605244801001e-02,8.297233999140108951e-01,4.874022970241334574e-02,3.582436126075637106e-01,2.055018560934026781e-02,3.548661051212629869e-01,4.421170043748617884e-01,8.672422881279381879e-02,5.513656229288352861e-01,3.949153767963330397e-01,6.331214438542315248e-05,4.417794328840201068e-01,2.670057244199675051e-01,4.405144507358880746e-01,1.166253688009025120e-04,5.855079823753778917e-02,3.843565264118326552e-01,1.833806409775298185e-01,3.350776405414604420e-01,1.876030451151580389e-02,3.322127548392496692e-04,6.919961782225934280e-04,1.415671977965334222e-03,6.143757834672072468e-03,4.290388577060493805e-04,6.884377901681356868e-03,2.590223469348616725e-04,4.075315156240397196e-02,1.886224034878494188e-05,1.004549829401720461e-03,2.249143958535963436e-04,4.222399430005920745e-02,5.204728445879445997e-02,1.957179747829480496e-03,1.014762085484540409e-02,4.910013400980508744e-03,9.552576579449734845e-03,3.281521764682528586e-03,2.446452247874562891e-03,3.829349274963077254e-02,5.692874159795113798e-02,3.286656402322845477e-02,8.075098693970897412e-02,2.553773077836444388e-02,3.962058792800081386e-02,2.588333902691049571e-01,2.611542087919812571e-01,4.886965342427412179e-02,1.721048372431656370e-01,9.632779701268786915e-04,9.107642671516837096e-02,3.065787898913479182e-03,1.899531908792496948e-02,1.330999194252247982e-06,9.607744421695445583e-03,3.892879824662069665e-03,3.466336639923462554e-02,5.921639847728778043e-03,3.943323788876489100e-02,3.982437638120026047e-02,2.499668253165643686e-02,4.899633276417400540e-02,3.154937013266487927e-02,4.365541149960119882e-02,1.190510696502597270e-02,3.153384963234789635e-03,7.184385899641586651e-03,2.583425286207705843e-04,3.103950853591073110e-03,9.264514811539463837e-03,3.460177609174748016e-03,3.411510992231372563e-03,1.388675808870207078e-02,3.349498163916128082e-04,1.812296914434065667e-02,1.395673795269148851e-02,3.722934012795987030e-06,1.246044053557506838e-02,1.821886015234438268e-03,3.744201230670853411e-05,8.300589187954459216e-05,4.387368163725540587e-02,1.288638233367874787e-02,1.765150236718688315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010193830523184238e-03,5.885165102236865169e-03
1.358281655645936226e-01,8.085012989285368656e-02,1.213087923542631175e-01,9.546420743814852672e-02,1.032131669939851948e-01,5.475182987455706751e-02,6.461418155253956241e-02,2.890768929153278086e-02,8.559871505217757359e-02,1.886288116813025079e-02,4.701882995709785740e-02,7.860964458585020451e-03,6.450000579876245116e-03,3.583675185142516650e-02,3.271535725860723418e-03,3.884353291416462600e-02,3.658785001959437289e-02,1.709328963114375935e-06,2.216349596036041106e-05,8.088565150098009360e-03,6.891906450994481625e-01,2.015607906424966844e-01,1.252612717795916486e-01,3.174379139867019185e-03,6.550044433171881009e-02,2.892707567380384606e-02,1.309766650762469731e-01,1.130832696570201051e-01,1.011446014467639043e-01,3.060616362680981459e-02,3.753313652994533928e-02,1.745023213041133753e-02,2.753103862818255445e-03,6.270509488088777570e-06,2.208889036878964041e-01,6.894861022666228662e-03,5.230757245381648102e-03,1.491215219603098102e-06,1.354062418392349418e-04,9.493233448567555289e-04,2.482484351141811887e-04,2.524148776875195113e-06,2.071326417919810590e-04,1.331390643108582037e-05,2.893732158857789758e-04,1.372158105710086088e-04,1.160094746406118414e-04,4.486876756012856586e-04,3.166119746718774712e-03,2.154947328553955248e-03,1.992893357715889817e-04,4.001931088543739419e-03,3.089255388936474668e-04,3.354949971537999709e-05,1.081723877638503535e-05,5.711855531377271912e-05,4.883017669173703341e-04,3.933095063344270751e-04,5.144208870338800102e-03,1.214215289273290043e-03,1.704549875694207767e-03,4.251465953504673066e-03,4.218729312820139639e-04,7.841348547178087066e-04,5.054799125203653716e-05,4.823006814892227314e-08,2.826149886025371150e-04,1.968710779119420680e-05,2.657228252082958759e-04,1.303677298124344649e-04,1.207126324427614563e-04,8.170289867018190166e-06,6.463437722573062410e-04,8.102560063964619555e-06,1.925494382622443149e-04,1.768474609953995714e-05,1.089721667585886403e-03,4.289255569713749765e-04,2.456339547102644421e-04,7.681346875190328549e-03,1.200884155577668739e-04,3.601142702693377004e-05,2.807216085327228754e-03,3.837574944101445983e-05,1.041995739804507312e-02,3.200682248319211380e-03,6.760083673364603979e-09,9.398429234553015710e-03,9.617169243087085248e-03,1.922516283986549753e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.133584814209828942e-04,1.925282266697631809e-03
1.627175160339894844e-01,4.518233683494355529e-02,6.846693858755185068e-03,1.116867209216394069e-01,9.057224658723612987e-02,2.183130625028821808e-03,5.707683845196352690e-02,2.463382836022825484e-01,1.435108463949637432e-02,2.487307369606754359e-01,1.526545898264685189e-02,1.210710719992725941e-02,6.124755934784101297e-02,6.210077104882293780e-02,2.940668737505450214e-01,3.163272741809353694e-01,1.621723388794269393e-03,2.805692708638356930e-02,2.688400730818008011e-01,5.053725819979105333e-02,1.661394186012083528e-05,2.033653419429184150e-01,1.966025198766850335e-01,5.823414095282186285e-04,9.070742588609717605e-02,2.159744653978252216e-01,3.505824247307680244e-04,1.352132101522538973e-02,9.607109711978985278e-03,1.168813797453726044e-01,2.204365078300237184e-03,6.469160146305634462e-02,1.816843864357430838e-01,6.415817586674259221e-02,8.563124105350334008e-04,1.289092771537024562e-01,6.953585713731795428e-04,1.550356991171459586e-01,4.311339232361254686e-02,8.181407407105148466e-02,2.751304968238811599e-02,3.039053856203343534e-02,2.316197684502879425e-02,4.212649693747175239e-02,1.942563577291846894e-02,4.853309488102751368e-02,3.985657667648635077e-02,2.844793074001141647e-02,3.741028364671844519e-02,8.033252085537550408e-03,9.571586034832048687e-04,7.054843861324169851e-04,7.452613591885189070e-02,1.465799393313323984e-01,1.531354414521955976e-01,9.356247148194488106e-02,6.543625266727650658e-01,5.130756354264283114e-01,5.153386302104863148e-01,4.256774699639428450e-01,2.999575268110296622e-01,4.394327704535693629e-02,1.124698579579155450e-01,1.447011329171840957e-02,5.616540521443697843e-03,2.892102223525684287e-02,7.195272044992825390e-03,2.576327274983975998e-02,2.302875505051224167e-02,2.729601740279384223e-02,1.673899991658150607e-02,1.551149917319049817e-02,7.746011072306911889e-03,4.498659951297987445e-04,1.886359108562065540e-02,1.918095721220571676e-02,2.007719712303714793e-02,4.168072345375519946e-03,2.670615704329079923e-02,3.781301530391883298e-02,4.101374092032535057e-02,3.783538906069605634e-02,5.287628755729917307e-02,3.053909075380549856e-02,3.905371056187148179e-03,2.026497452543116196e-03,4.176791893888942044e-03,6.064592763104794358e-03,9.401404785998610306e-03,2.902665504764282908e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.111446310278692173e-02,3.029023305263836823e-03
7.969438380797026419e-03,3.318475613813540778e-04,7.230649914764516540e-04,4.939102560709289665e-04,2.854671832185585231e-03,8.421686567812046789e-03,1.264062952530589645e-02,7.142465444418788847e-03,4.735157334872640289e-02,1.088081170987998010e-02,7.843899668641014788e-02,2.591891686503947079e-02,6.432521562020937500e-02,2.615956696695864170e-01,8.003107011685028568e-03,5.735727794293100923e-02,4.942104494114097912e-01,2.751234162820259416e-04,1.995469362772973876e-02,4.133420142930667451e-02,4.321338281350059485e-01,2.568760232521792933e-02,4.481275304288183034e-03,1.516512826617610367e-02,8.699734495487771238e-03,2.780368186114101289e-02,5.118510092837152969e-01,4.869812605294356334e-01,4.620124173409546064e-01,3.210221898461494971e-01,3.864704694717782663e-01,1.479360719195914053e-01,3.404402169037456377e-02,1.509291074440857749e-01,9.685628905020582727e-03,9.708762123739965444e-02,6.162974114723110408e-02,8.881201518570719351e-06,4.492527035089039785e-05,1.079634370125229616e-03,1.844549179188655573e-05,3.155476030082640285e-05,6.811953737865885511e-03,9.289820416448180300e-06,2.728750922314138638e-04,1.829307536174112447e-04,3.078114263747629815e-04,3.419625184101392147e-04,2.464374405804465630e-03,4.286208854928346009e-04,2.117941529525233912e-03,3.139999547958657704e-03,1.413321360847976272e-04,3.618044864156130905e-05,1.113685463049997326e-03,4.118699449801683176e-04,2.515046426317656621e-05,5.414933979160521194e-05,1.124738409028814418e-02,3.526654567258049104e-06,4.178174938311338994e-03,3.070804108250148432e-04,3.861061467912944444e-04,2.484101199725620063e-07,1.211888038609817324e-03,9.958088849284689806e-04,4.699425216113593649e-05,4.410495211378076021e-04,9.055862277717823916e-05,1.002194594306693469e-06,1.619330563422923322e-04,9.103929592035920097e-06,6.043142967729612418e-04,2.917311455683353153e-04,1.564563499258084570e-04,5.971464807476800597e-04,7.955300774210445863e-05,9.061956454766292249e-04,2.103062771593243645e-06,1.571309987852132460e-03,9.571347583452671174e-05,2.666556390302988517e-05,3.519808500021515650e-04,2.174019758511921041e-06,1.426158444221582982e-04,6.367594760834063470e-05,1.011180577914464526e-03,5.975708725668344573e-02,8.501211897982398347e-02,4.392193785282862140e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.649871966275990252e-05,3.735856190655826052e-04
