6.450852806147602259e-01,7.048556175328767326e-01,3.232228942349851808e-01,1.098793388036930097e-03,9.624159473619625649e-02,1.134421889752488577e-09,5.310038637373837246e-05,5.488839325493678582e-03,2.506571190708297564e-02,3.057847519268670961e-04,4.156675561948545705e-01,3.057022133494621761e-06,7.579582565915086533e-06,2.322436742193657473e-05,3.053787486107019043e-09,3.956031523338509948e-06,6.206161413100470814e-02,6.553852266469044514e-04,2.645118502683043750e-04,1.473511411459252106e-06,3.744109191599965570e-06,2.614285735547808363e-05,8.222828575122603220e-06,1.897109094924768341e-02,2.370574973102317786e-07,1.328654013735996176e-01,9.493116141286143616e-06,7.114464950883620897e-06,3.838203460307155219e-07,0.000000000000000000e+00,1.682865213371556012e-06,3.300694985355764281e-03,0.000000000000000000e+00,4.898626062585408400e-05,4.898626062585407045e-05,1.189153384577660275e-04
3.026827341543128491e-01,1.482164576931909242e-02,5.507691658090330816e-02,1.302107025638702146e-03,8.963198371653442464e-01,1.344327995387853317e-09,6.292573919188017566e-05,5.546393976690874167e-03,4.174471981713204617e-05,3.623651890811885497e-04,1.330906137996099546e-02,3.622673780980710655e-06,8.982059610059242084e-06,2.752165449424951024e-05,3.618840615314939336e-09,4.688030066680843660e-06,1.507859312487466463e-01,2.734659150854444887e-01,3.134554160490411658e-04,1.746160453920935211e-06,4.436894994290684851e-06,3.098016297099740629e-05,9.744327709705833044e-06,2.720876398751496117e-01,2.809210867927135968e-07,2.191224250064068013e-01,1.124966108947628645e-05,8.430879633118527178e-06,4.548399859254303070e-07,0.000000000000000000e+00,1.994251732301491574e-06,3.031250880708269424e-01,0.000000000000000000e+00,5.805036216558438896e-05,5.805036216558438896e-05,1.409186652812812314e-04
4.006176811015336016e-04,2.142294743611210250e-03,3.146263936461491956e-03,5.143856950941270295e-02,4.671588996223924789e-06,3.548589290691011189e-03,1.980544112344523877e-01,8.726005214688913693e-08,2.138184071480171593e-06,3.034678366186649868e-03,3.170772710401981794e-04,3.512010828710154797e-01,9.672741194274274423e-02,1.932782120037743060e-04,2.096003200028659086e-01,8.418211157749865350e-03,5.218791143079278645e-04,2.401805601032875291e-04,2.552645292344389669e-03,1.503963573081188443e-01,4.235604438858091986e-02,1.131326477856575696e-01,2.918945920979783976e-02,5.087834883518015539e-04,4.182797122467703521e-01,5.780240634008979288e-04,1.587272897624530943e-01,2.174412802321432914e-01,1.332070748315573872e-02,0.000000000000000000e+00,1.971668339390753120e-03,9.336228907916324605e-04,0.000000000000000000e+00,1.507013500138197071e-01,1.618207389942686869e-01,2.040199047366662854e-01
1.496303156674065604e-01,1.421328031832502503e-01,2.732420088185361640e-01,2.803928410950613792e-02,7.673070809247303226e-01,2.894846111482608615e-08,1.355028921786482305e-03,6.488934341576964304e-02,1.838065553879205533e-02,7.803091672175338674e-03,8.173755914283702129e-02,7.800985432142357298e-05,1.934176809862725617e-04,5.926452083686474656e-04,7.792731178150128720e-08,1.009510004671800628e-04,1.093786186601254373e-01,1.279802248412800214e-01,6.749879459371909730e-03,3.760143222041006483e-05,9.554311347635875175e-05,6.671199634119985957e-04,2.098321933057345576e-04,1.560524311706626144e-01,6.049292423615006887e-06,1.299383978237454162e-01,2.422477086848968584e-04,1.815486935185712560e-04,9.794423452612236825e-06,0.000000000000000000e+00,4.294377482561229304e-05,2.272353130917872666e-01,0.000000000000000000e+00,1.250043633411885603e-03,1.250043633411884736e-03,3.034511306945832185e-03
6.386610263339241068e-03,3.415226596845448437e-02,5.015745059611189521e-02,8.911976641608269079e-01,7.447404255186827098e-05,6.941391742750835543e-03,3.174942022420840226e-02,1.391091733865781900e-06,3.408673401102997472e-05,1.122239157123583186e-01,5.054816721840329000e-03,5.874013064848431290e-03,1.677451584677270083e-02,1.836755454872957688e-02,1.696863020307527855e-03,1.316304138680289559e-01,8.319748890006362085e-03,3.828936421359436723e-03,7.372525476757783858e-02,6.637392186772215520e-03,1.026773680335553657e-03,1.085297335948936723e-02,6.801629828778290796e-03,8.110979624240849048e-03,4.951255494544405103e-04,9.214806509844521501e-03,4.035870650465614635e-04,2.899101721698206036e-04,2.635450490315563443e-03,0.000000000000000000e+00,2.459577245464328044e-01,1.488373034366172187e-02,0.000000000000000000e+00,1.044398321212448161e-02,4.057800897909627521e-06,8.910271965135639627e-02
3.109335962361954864e-01,2.623653601880768585e-02,2.325202043034610977e-01,5.000097212435755840e-03,1.977166866286117486e-01,5.162225938410729180e-09,2.416351397608403517e-04,5.067441466011926021e-01,1.956747793001435975e-01,1.391484060935670479e-03,1.157492742257055542e-02,1.391108466292219203e-05,3.449115190524319134e-05,1.056832850209197866e-04,1.389636528841452469e-08,1.800205790052315989e-05,1.765617016408979612e-01,8.750299071322098846e-03,1.203670298331211948e-03,6.705264502995040277e-06,1.703769802020765051e-05,1.189639741296280150e-04,3.741826505733010852e-05,1.023663162087170946e-02,1.078738318225163827e-06,2.061823709850804098e-01,4.319875244260068075e-05,3.237461815495513935e-05,1.746587723551001679e-06,0.000000000000000000e+00,7.657936199741112858e-06,1.291917903393085404e-02,0.000000000000000000e+00,2.229136686384511508e-04,2.229136686384510966e-04,5.411283493440047741e-04
5.172706498172384426e-03,2.766094075231224567e-02,4.062401805220140077e-02,5.426367608347679866e-02,6.031875251016127418e-05,2.794159684960447788e-03,1.561833581567610707e-01,1.126686764123760619e-06,2.760786446175597111e-05,1.491409748865580309e-01,4.094047112006308706e-03,3.670602022690356292e-01,7.330829732867599757e-02,1.603778207447167578e-02,1.531704092538830608e-01,6.023209815590161234e-03,6.738413238323568734e-03,3.101170024660203448e-03,5.745859984756341438e-03,4.997722493253381471e-02,5.894974379657156455e-02,7.660687513067349075e-02,3.466207301401209862e-02,6.569324771497461052e-03,2.992530204719716647e-01,7.463347150911316813e-03,1.770669055320655827e-01,1.591611499069139346e-01,1.359836835873344399e-03,0.000000000000000000e+00,2.714272942417349233e-02,1.205477796377239091e-02,0.000000000000000000e+00,8.059741820780194632e-02,1.644466875664829242e-01,1.448380053086171237e-01
3.478237687026020791e-02,9.957545279134159821e-02,1.948189732384011941e-01,1.385962814842604980e-02,2.934522422058865043e-01,1.430902818180978052e-08,6.697816147152026124e-04,4.751862850445481845e-01,2.245750145281502907e-01,3.857015341834814891e-03,2.013413593829227743e-01,3.855974241657837698e-05,9.560504916356986598e-05,2.929405108866960095e-04,3.851894219838264398e-08,4.989939551318113678e-05,1.555319703086920080e-01,1.243185598509652795e-01,3.336419681338344007e-03,1.858613316901506550e-05,4.722631361605492405e-05,3.297528776830369220e-04,1.037186313826096728e-04,9.411871262489153456e-02,2.990124256559418963e-06,9.040156385343979528e-02,1.197414009954209682e-04,8.973828907945975177e-05,4.841317148158097509e-06,0.000000000000000000e+00,2.122681692044129333e-05,4.587576141913710104e-02,0.000000000000000000e+00,6.178880980246716356e-04,6.178880980246716356e-04,1.499938377963256969e-03
4.408922017162426009e-03,2.357661907579404817e-02,3.462561188794237993e-02,1.507303946024037000e-01,5.141228795482265365e-05,1.363768891727454823e-02,4.183319849510435534e-02,9.603239778916465825e-07,2.353137985216792078e-05,3.985499373289241309e-01,3.489533855787561433e-03,1.104058255599913857e-01,2.292130336638044039e-02,1.630606169835006891e-01,4.593777714728430883e-01,7.512984720521699578e-02,5.743441754849295221e-03,2.643261666889351515e-03,2.415269039174796923e-03,2.013622533025927197e-02,6.526031802978073636e-03,1.089068220341219387e-05,1.291251228120853314e-02,5.599320323544178073e-03,5.683140468411292112e-03,6.361334358909678625e-03,1.609651634440389901e-03,5.329981838818899018e-03,6.836504310586682953e-02,0.000000000000000000e+00,1.221533038693003309e-01,1.027480990759071545e-02,0.000000000000000000e+00,4.440101518236545591e-04,3.936837609639480415e-05,5.918238434543858506e-02
1.755376708922530907e-02,1.343507079734706430e-05,3.147829812958212689e-06,5.284563031205121673e-05,9.787639957788191181e-02,5.455915594000994185e-11,2.553822600577334523e-06,5.975816053394742422e-01,4.164161589938387142e-01,1.470648452322729156e-05,1.747685740751238614e-01,1.470251489327179686e-07,3.645342450718830167e-07,1.116958245629398106e-06,1.468695810326020989e-10,1.902623201607223406e-07,3.802807327503990864e-01,4.428290156444199960e-02,1.272149578312321337e-05,7.086740797528963315e-08,1.800700771786905587e-07,1.257320794017968805e-06,3.954706714941534420e-07,4.457449256827707151e-03,1.140109960794153537e-08,3.530677311372688032e-01,4.565641835614256532e-07,3.421647679680115617e-07,1.845954692976456970e-08,0.000000000000000000e+00,8.093611947349509597e-08,3.831127278746203346e-03,0.000000000000000000e+00,2.355956859213148929e-06,2.355956859213148081e-06,5.719142545805327241e-06
